Name,Ticker,"Sub-Sector","Market Cap","Domestic Institutional Holding","Mutual Fund Holding","Foreign Institutional Holding","Promoter Holding","MF Holding Change – 3M"," MF Holding Change – 6M","FII Holding Change – 3M","Promoter Holding Change – 6M ","DII Holding Change – 3M","DII Holding Change – 6M","FII Holding Change – 6M","Promoter Holding Change – 3M","Insurance Firms Holding","Retail Investor Holding"
Visco Trade Associates Ltd,VISCO,,"236.05762","0","0","0","69.04055967352379","0","0","0","1.8897726326309794","0","0","0","1.3868576663613084","0","7.97091696510369"
Unihealth Consultancy Ltd,UNIHEALTH,"Hospitals & Diagnostic Centres","235.6192656","0.1428575881275474","0","0","68.80483783326078",,"0",,"0",,"-3.1688410457383247","-5.610407097372771",,"0.1233770079283364","9.831459214937812"
ICICI Prudential Nifty 100 Low Vol 30 ETF,LOWVOLIETF,"Equity","235.24006723000002",,,,,,,,,,,,,,
Mehai Technology Ltd,MEHAI,"Electrical Components & Equipments","235.06552","0","0","0","56.33015589179276","0","0","0","4.172200709719931","0","0","0","4.172200709719931","0","15.343200366804219"
Equippp Social Impact Technologies Ltd,EQUIPPP," IT Services & Consulting","234.541636875","0","0","0","89.09723801466072","0","0","0","0","0","0","0","0","0","7.501328019799171"
Lloyds Luxuries Ltd,LLOYDS,"Wellness Services","234.1676601","0","0","0","72.83706006793977","0","0","0","-0.49625993206022656","0","0","0","-0.49625993206022656","0","9.968976262574383"
Tips Films Ltd,TIPSFILMS,"Movies & TV Serials","233.80328931","0","0","0.08110322594674022","74.97574537010692","0","0","0.022831969198354993","0","0","0","0.022831969198354993","0","0","14.577807511000755"
Enser Communications Ltd,ENSER,"IT Services & Consulting","233.5903812","0","0","0","66.24332166636322","0",,"0",,"0",,,"-23.887084563114215","0","17.316794207106675"
Brahmaputra Infrastructure Ltd,BRAHMINFRA,"Construction & Engineering","233.3659728","0.4224905577151049","0.4224905577151049","0","74.05191189038679","0","0","0","0","0","0","0","0","0","10.41356518622667"
Sharat Industries Ltd,SHINDL,"Packaged Foods & Meats","232.83362125","0.362254051228437","0.06816518557239938","0","38.95218400418191","0","0","0","0","0.00010036591740719691","-0.00010872974385783829","0","0","0","34.070067956089915"
Dolfin Rubbers Ltd,DOLFIN,"Auto Parts","232.6934944","0","0","0","36.217458772238025","0","0","0","0.11964236504241654","0","0","0","0.11964236504241654","0","11.780764937448977"
B & A Packaging India Ltd,BAPACK,"Paper Products","232.6226475","0","0","0","72.37403487551659","0","0","0","0","0","0","0","0","0","10.239834694083259"
MRO-TEK Realty Ltd,MRO-TEK,"Communication & Networking","232.41776427800002","0","0","0.0012149041226567202","55.03536013236996","0","0","-0.01228819324061599","0","0","0","0.0012149041226567202","0","0","18.68778901471918"
CIL Nova Petrochemicals Ltd,CNOVAPETRO,"Textiles","231.8413555","0.0011070069852140768","0","11.902103682274236","74.51187264991643","0","0","0.033166412901541875","-0.0002749515595894536","-4.084896624298798e-9","-4.084896624298798e-9","0.14832508448825799","-0.0002749515595894536","0","5.881620363024491"
Sarthak Metals Ltd,SMLT,"Electrical Components & Equipments","231.6031905","0","0","0.6005661169853358","69.15377563505542","0","0","0.007290125824065519","-0.4526817509450467","0","0","-0.08646615168282834","-0.13753355612776375","0","20.17440055515988"
Aspinwall and Company Ltd,ASPINWALL,"Tea & Coffee","231.49950768000002","0","0","0","64.4598408244874","0","0","0","0","0","0","0","0","0","19.932279291834735"
Star Delta Transformers Ltd,STARDELTA,"Heavy Electrical Equipments","231.330421","0","0","0","74.98833411105926","0","0","0","0.07740280216570739","0","0","0","0","0","18.904773015132324"
LGB Forge Ltd,LGBFORGE,,"231.05638911","0.006725371265367647","0","0.014122859846331647","73.79272816335236","0","0","0.010134655912436976","0","0","0","0.009743392115974888","0","0","21.13976714002323"
Denis Chem Lab Ltd,DENISCHEM,"Pharmaceuticals","230.49145548","0","0","0","38.980805766917534","0","0","0","0","0","0","0","0","0","14.793969272738961"
Maxposure Ltd,MAXPOSURE,"Advertising","230.47952825","6.670785521273298","0","3.6058300114990796","61.555915649961854","0",,"-2.5152863007042368",,"-1.6358155661922664",,,"0","0.07035765876095766","10.76714033494643"
Nettlinx Ltd,NETTLINX,"IT Services & Consulting","230.140863","1.0940733495296946","0","0","54.59687837309295","0","0","0","-4.1085430290019005","-0.1534126518243406","0.2602100276697028","0","-1.5932414715966985","0","14.584807208814595"
Anlon Technology Solutions Ltd,ANLON,"Construction & Engineering","229.889075","6.017201138216581","0","6.292163570674937","62.059660453368295","0",,"2.7596033565803784",,"6.017201138216581",,,"-7.201356495784253","0","15.833839562617898"
Mangal Credit and Fincorp Ltd,MANCREDIT,"Consumer Finance","229.583375709999","0.007667149220000464","0","0","51.70647229046269","0","0","0","0.09342676896211088","0","0","0","0","0","10.723985388253702"
BSL Ltd,BSL,"Textiles","228.52729827199997","2.546693757816623","0.005829675535805478","0.0002526192732182374","56.713123998753225","0","0","0.0002526192732182374","0","0","0","0.0002526192732182374","0","1.9767458129327076","17.478144546416267"
Madhusudan Masala Ltd,MADHUSUDAN,"Packaged Foods & Meats","228.33","0.8992248062015503","0","1.0077519379844961","73.68992248062015",,"0",,"0.04651162790698038",,"-4.124031007751938","-2.728682170542636",,"0","15.891472868217054"
Indian Wood Products Co Ltd,IWP,"Wood Products","228.31863768000002","0.3152593793104311","0","0","71.12040569792875","0","0","0","0","0","0","0","0","0","18.477149322398674"
Narmada Gelatines Ltd,SHAWGELTIN,"Specialty Chemicals","228.19042164","0.005785518912282773","0","0","77.64974699925796","0","0","0","0","0","0","0","0","0.005785518912282773","17.02869964511627"
Radix Industries (India) Ltd,RADIXIND,"FMCG - Personal Products","228.18401985","0","0","0","74.96416712811276","0","0","0","0","0","0","0","0","0","1.411185453353297"
Srivari Spices and Foods Ltd,SSFL,"FMCG - Foods","227.97264","0","0","0","69.93839260711286",,"0",,"0",,"-2.5623074768972276","-1.6802016241949034",,"0","14.155698683842061"
Arunjyoti Bio Ventures Ltd,ABVL,"Commodities Trading","227.2916295","0","0","0","61.79063853075153","0","0","0","12.817245320070178","0","0","0","12.817245320070178","0","7.444927326283259"
National Plastic Technologies Ltd,NATPLASTI,"Plastic Products","227.17758375","0","0","0","65.87363634419322","0","0","0","0.22871413694221587","0","0","-0.154993230048385","0.04006034552251947","0","17.80303142474989"
Pritika Engineering Components Ltd,PRITIKA,"Industrial Machinery","226.673345425","0","0","0","74.60269151978966","0","0","0","0","0","0","0","0","0","17.735621768683746"
Precision Electronics Ltd,PRECISIO,"Communication & Networking","225.79998816","0.08484666078203926","0.06282263394074396","0","50.530822372829654","0","0","0","-0.14441984813964126","0","0","0","0","0","7.726006952949168"
Trom Industries Ltd,TROM,"Renewable Energy Equipment & Services","225.50408865","9.474852597090594","0","3.3279440940194234","69.51668463683973","0",,"3.3279440940194234",,"7.534310797820238",,,"-28.54277356388991","0","13.703299210668215"
HIM Teknoforge Ltd,HIMTEK,"Auto Parts","225.29187072","0","0","0.40268161163160615","53.61363363613803","0","0","0.01360282002986013","0","0","0","-0.16939960457746334","0","0","35.912004247130945"
Supreme Infrastructure India Ltd,SUPREMEINF,"Construction & Engineering","225.11773871999998","0","0","9.967538021474667","34.68341885626062","0","0","0.6341841420927352","0","0","0","0.6341841420927352","0","0","10.1995293709656"
Zenith Drugs Ltd,ZENITHDRUG,"Pharmaceuticals","224.906512","1.9313304721030045","0","5.81265161410711","69.97574174286247",,"0",,"-30.024258257137532",,"1.9313304721030045","5.81265161410711",,"0","13.19275984325434"
Qualitek Labs Ltd,QLL,"Research & Consulting Services","224.84295","0","0","0","73.35283983776232","0","0","-0.16278028730720712","-26.647123176569636","-0.9604036951125219","-0.00003698566805362922","0","0","0","15.23626202200247"
Shri Balaji Valve Components Ltd,SBVCL,"Industrial Machinery & Supplies & Components","224.5632","0","0","0.10294117647058824","73.52941176470588","0","0","-1.5735294117647058","0","-2.1911764705882355","-6.485294117647059","-5.382352941176471","0","0","20.75735294117647"
G G Engineering Ltd,GGENG,"Auto Parts","224.5437696","0","0","0","1.710134290005257","0","0","0","-1.8986983156971375","0","0","0","-0.2606847719422978","0","70.49772962571659"
Lovable Lingerie Ltd,LOVABLE,"Apparel & Accessories","224.3532","0.006756756756756757","0","0.0010135135135135136","63.95411486486486","0","0","-0.04577702702702703","0","0","0","0","0","0","30.30185810810811"
Silicon Rental Solutions Ltd,SRSOLTD,"Computer & Electronics Retail","223.9296","0","0","0.09345794392523366","73.67406542056075",,"0",,"0.23364485981308292",,"-0.11682242990654204","0.09345794392523366",,"0","13.814252336448599"
LA Tim Metal & Industries Ltd,LATIMMETAL,"Steel","223.767812088","0.04265069945259903","0","0","61.97450092076444","0","0","0","-0.5134042089823794","0","-0.021325349726299514","0","0.0815828618166421","0.0064164769087980845","17.48059978206625"
Hindustan Tin Works Ltd,HINDTIN,"Packaging","223.749179745","8.910627372007397","0","0","41.04797232761806","0","0","0","0","0","-0.43581136078859295","-0.17601498045661584","0","8.910627372007397","25.850662948091784"
Power and Instrumentation (Gujarat) Ltd,PIGL,"Power Infrastructure","223.7211012","0","0","0","52.09396939978945","0","0","0","0","0","0","0","0","0","17.834872842115264"
Edvenswa Enterprises Ltd,EDVENSWA,"Application Software","223.56675","0","0","0.3636969696969697","62.725010101010106",,,,,,,,,"0","16.19618585858586"
Esprit Stones Ltd,ESPRIT,"Construction & Engineering","223.511862","8.005395257277218","0","4.243296939649673","73.59240289448262",,"0",,"-26.407597105517382",,"8.005395257277218","4.243296939649673",,"0.0874906585494778","12.533036837212693"
Incredible Industries Ltd,INCREDIBLE,"Iron & Steel","223.2501425","0","0","0","74.9614819170832","0","0","0","0","0","0","0","0","0","4.199919809681645"
GVP Infotech Ltd,GVPTECH,"IT Services & Consulting","223.1203783","0","0","0","88.97609804742788","0","0","0","0","0","0","0","0","0","6.865181655171118"
Sanmit Infra Ltd,SANINFRA,"Real Estate","223.10659","0","0","0","72.32693384807683","0","0","0","0","0","0","0","0","0","12.807124978244703"
JK Agri Genetics Ltd,JK AGRI,"Seeds","222.71333289","0.008151887345230058","0.004658221340131462","0","73.10899396868166","0","0","0","0","0","-0.00008626335815057999","0","0","0","15.438359115653933"
SAL Steel Ltd,SALSTEEL,"Iron & Steel","222.3578539","0","0","0","50.56043485271289","0","0","0","0","0","0","0","0","0","26.10144915596345"
Global Offshore Services Ltd,GLOBOFFS,"Oil & Gas - Equipment & Services","222.30383278600002","0.1592924402436578","0.11789994653502259","0.28052732703008704","32.47414155989594","-0.0036183176196411815","-0.0036183176196411815","-0.1333626675199907","-0.8102003002182983","-0.004888642108400398","-0.004888642108400398","-0.3421557129387461","-0.8120200412788492","0","25.45098887452162"
Storage Technologies and Automation Ltd,STAL,"Office Services & Supplies","222.1962","2.479750778816199","0","4.797507788161994","70.09345794392523","0","0","4.797507788161994","-29.90654205607477","2.479750778816199","2.479750778816199","4.797507788161994","-29.90654205607477","0.09968847352024922","17.50778816199377"
Lagnam Spintex Ltd,LAGNAM,"Textiles","222.063992","0","0","0.00032825853189201427","68.49850019808704","0","0","-0.04133793649895297","0","0","0","0.00032825853189201427","0","0","12.062131416605354"
Texmo Pipes and Products Ltd,TEXMOPIPES,"Plastic Products","222.05717","0.004421990066792259","0","0.2911594451104641","44.236872752183594","0","0","0.024757663983558775","0","0","0","-0.31036136324713137","0","0","41.28649426271622"
delaPlex Ltd,DELAPLEX,"IT Services & Consulting","221.5552","2.1668496158068056","0","2.4763995609220637","73.65532381997805","0",,"2.4763995609220637",,"2.1668496158068056",,,"-26.34467618002195","0","13.607025246981339"
Siyaram Recycling Industries Ltd,SIYARAM,"Environmental & Facilities Services","221.3405625","2.1066631200957575","0","1.1969676818725894","70.82058784412821","0","0","-3.1919138183269053","-29.179412155871788","-4.229285809283149","2.1066631200957575","1.1969676818725894","0.27131267455779096","0","16.837345391674425"
B-Right RealEstate Ltd,BRRL,"Real Estate Development","221.190992","0","0","0","71.92271952919313",,"0",,"0",,"0","0",,"0","2.8798203500077437"
Eco Hotels and Resorts Ltd,ECOHOTELS,,"221.06905261999998","0.0029122122358150268","0.0029122122358150268","0","38.07874175346434","-0.001873980097068607","-0.00210919334666233","0","-19.87935254143558","-0.001873980097068607","-0.00210919334666233","0","-17.164472917504234","0","4.426510178618596"
Modern Threads (India) Ltd,MODTHREAD,"Textiles","220.96136664000002","10.93985189428316","0.04620539488531469","1.2563565487549158","65.09503047577638","0","0","0","0","-0.3342788358126896","-0.8162291704768574","0","0","1.0101520740666614","18.036874596694883"
Tarmat Ltd,TARMAT,"Construction & Engineering","220.924843635","0","0","0.06695049862169708","33.24395809283505","0","0","0","0","0","0","0.06695049862169708","0","0","16.874523646263967"
Ratnabhumi Developers Ltd,RATNABHUMI,"Real Estate","220.57","0","0","0","73.55878832116788","0","0","0","0","0","0","0","0","0","1.3107518248175183"
SAH Polymers Ltd,SAH,"Commodity Chemicals","220.220452","0","0","3.6328926965420996","60.45898588928515","0","0","0.48667622887269335","0","0","0","0.052996588618390295","0","0","4.247743836253683"
Digicontent Ltd,DGCONTENT,"Online Services","220.19508769499998","0.04531762189536309","0","0.06315663419290449","66.8127105471768","0","0","0","0","0","0","0","0","0.04531762189536309","8.383352743713992"
Pansari Developers Ltd,PANSARI,"Real Estate","218.95734","0","0","0.0005731710113029324","73.87772542815874","0","0","0","-0.0011463420226078824","0","0","0.0005731710113029324","0","0","1.823297108925419"
Jyoti Ltd,JYOTI,"Heavy Electrical Equipments","218.52553876399998","1.3301084657839723","0.0002165193151684598","0","24.211904335877232","0","0","0","0","0","0.000038973476730541634","0","0","0.002381712466853058","17.304167373241366"
Parshva Enterprises Ltd,PARSHVA,"Precious Metals, Jewellery & Watches","218.315372325","0","0","0","74.73815515193463","0","0","0","0.02816985777454306","0","0","0","0","0","2.8978534687781754"
W H Brady & Company Ltd,WHBRADY,"Heavy Machinery","217.83375","0.14168627450980392","0.06086274509803922","0","73.75956862745097","0","0","0","0","0","0","0","0","0","9.865843137254902"
Kapston Services Ltd,KAPSTON,"Business Support Services","217.579964389","0","0","0","72.86721757686591","0","0","0","0","0","0","0","0","0","8.282866201218624"
Mauria Udyog Ltd,MUL,"Gas Distribution","217.5156","0","0","0","73.93033033033034","0","0","0","0","0","0","0","0","0","15.77487987987988"
Sonam Ltd,SONAMLTD,"Precious Metals, Jewellery & Watches","217.493856","0","0","0","72.2808752997602","0","0","0","-0.1841326938449157","0","0","0","-0.13200439648281304","0","5.960893784972023"
Simplex Castings Ltd,SIMPLEXCAS,"Iron & Steel","217.424077605","0","0","0","52.391897454406134","0","0","0","-4.141114027848566","0","0","0","-4.132959017410151","0","18.091305410277812"
IVP Ltd,IVP,"Commodity Chemicals","216.61401895100002","0.01905820140354744","0","0.0077278682520482","71.31637069480024","0","0","0.007408294752903349","0","0","0","-0.029739703511328347","0","0","19.638711506766775"
Bihar Sponge Iron Ltd,BIHSPONG,"Iron & Steel","216.22235099099998","0.0752393955825462","0.07155890651028964","0","69.22695306843205","0","0","0","0","0","0","0","0","0","18.957000835083015"
Eco Friendly Food Processing Park Ltd,EFPL,"FMCG - Foods","215.70315","0","0","0","20.37149202503533",,"0",,"0",,"0","0",,"0","20.88586270946901"
Garnet International Ltd,GARNETINT,"Textiles","215.5923","0","0","0","50.577891520244464","0","0","0","2.1753756047873765","0","0","0","1.1216653934300993","0","10.817596129360835"
Indbank Merchant Banking Services Ltd,INDBANK,"Investment Banking & Brokerage","215.5449174","0.09216236800951819","0.09148636042020632","0.06618114299363201","64.83769057780621","0","0","0.013511138351713227","0","0","0","0.05224186650202126","0","0","27.000635447133952"
B.A.G. Films and Media Ltd,BAGFILMS,"Movies & TV Serials","215.53280001","0","0","0.012631488107024478","46.861902315245665","0","0","-0.008668232398564476","0","0","0","0","0","0","26.056795515761088"
Oil Country Tubular Ltd,OILCOUNTUB,"Oil & Gas - Equipment & Services","214.98137862","0.11612225282137786","0.05493397649512198","0.012192497865748407","49.22028073000549","0","0","-0.00045383186500285756","0","0","0","0","0","0","18.468633557411877"
Cinerad Communications Ltd,CINERAD,"Advertising","214.49847651","0.02974650498136538","0.02974650498136538","0","70.56803038735951","0","-0.07986887963401923","0","25.17820346428259","0","-0.07986887963401923","0","0","0","5.8718139601391615"
Mangalam Drugs and Organics Ltd,MANGALAM,"Pharmaceuticals","214.425275656","0.0019332524989499787","0","0.2116785129977746","50.3153981413483","0","0","-0.04831235901787742","0","0","-0.0003158909312009769","0.11059341501346198","0","0","31.357033324218825"
Shri Bajrang Alliance Ltd,SHBAJRG,"Iron & Steel","214.245","0","0","0","63.96533333333333","0","0","0","0","0","0","0","-0.8640254199607469","0","19.508244444444443"
Shahlon Silk Industries Ltd,SHAHLON,"Textiles","214.1472751","0","0","5.5901982532394126","72.05412393500961","0","0","0.004659446633322517","0.01479690646785059","0","0","0.5537843586598123","-0.010078110958886555","0","8.051088184030785"
AMJ Land Holdings Ltd,AMJLAND,"Real Estate","213.487","0.0016585365853658536","0","0.14851951219512194","65.90245121951219","0","0","0.13941951219512194","0","0","0","0.13260731707317072","0","0.0006097560975609756","22.076456097560975"
Tainwala Chemicals and Plastics (India) Ltd,TAINWALCHM,"Plastic Products","213.261979825","0.22298489416173645","0.17193758601551518","0","67.44810341629304","0","0","0","0","0","0","0","0","0","16.74141323938635"
GTL Ltd,GTL,"Telecom Infrastructure","213.137138255","10.26482099465214","0","0.41557493792577993","14.291811222761133","0","0","-0.016215207862391057","0","0","0","0.031012713476952836","0","0.6403557616350712","44.04603740746608"
Caspian Corporate Services Ltd,CASPIAN,"Asset Management & Custody Banks","212.9412","0","0","0","74.96472274881518","0","0","0","0","0","0","0","0","0","15.129552132701422"
Shigan Quantum Technologies Ltd,SHIGAN,"Auto Parts","212.7543765","0","0","0","69.91709827412176",,"0",,"-3.716207757281282",,"0","0",,"0","11.616169973358927"
Beacon Trusteeship Ltd,BEACON,"Diversified Financials","212.714350575","3.8749148695042153","0","8.967660126566898","46.147761685871394","0",,"8.967660126566898",,"-28.242241065996836",,,"-21.73508237862756","0","14.029217854522743"
Ansal Properties and Infrastructure Ltd,ANSALAPI,"Real Estate","212.181772848","1.7417713286086514","0.0016517912697952253","0.24704698474525022","48.771350641005554","0","0","0","0","0","0","0","0","0.5035911339874884","14.634299511788948"
Surana Solar Ltd,SURANASOL,"Renewable Energy Equipment & Services","211.9820328","0.025606321103266633","0.025606321103266633","0.19652851446757144","46.68486138038393","0","0","0.18524953969589447","-15.628346603910863","0","0","0.18524953969589447","-3.2619384391524733","0","44.769461820162334"
United Nilgiri Tea Estates Company Ltd,UNITEDTEA,"Tea & Coffee","211.97931255","4.405185481388617","0","0","49.79383840821877","0","0","0","0","0","0","0","0","4.350207722663925","25.861061376953693"
Signet Industries Ltd,SIGIND,"Plastic Products","211.9464","0","0","0.002911302102795801","72.56952135068111","0","0","0.002911302102795801","0","0","0","0.0022284879573326085","0","0","15.066929374596597"
KHFM Hospitality and Facility Management Services Ltd,KHFM,"Business Support Services","211.91676485","0","0","0","37.03036315014791","0",,"0",,"0",,,"-0.7885844245819058","0","13.734296703991989"
Prima Plastics Ltd,PRIMAPLA,"Housewares","211.81404985","0","0","0","58.26982847096534","0","0","0","-0.008472365271657623","0","0","0","-0.00938141733943354","0","22.309410416100402"
WAA Solar Ltd,WAA,"Renewable Energy","210.67621232000002","0","0","0","68.46254293812719",,"0",,"-1.2904427937362897",,"0","0",,"0","23.625957317097072"
Aarvi Encon Ltd,AARVI,"Outsourced services","210.065856","0","0","0","73.54234307359307","0","0","0","0","0","0","0","0","0","13.113988095238097"
Naman In-Store (India) Ltd,NAMAN,"Business Support Services","209.9052","5.566932119833144","0","4.383769434963974","72.99962078119074","0",,"4.383769434963974",,"5.566932119833144",,,"-27.000379218809258","0.09101251422070535","11.588926810769815"
IL&FS Transportation Networks Ltd,IL&FSTRANS,"Roads","209.876497226","0.5742487977118266","0","0.0003039883018978473","73.21527852379462","0","0","0","0","0","0","0","0","0.3848856687989024","8.713827105808209"
S A Tech Software India Ltd,SATECH,"IT Services & Consulting","209.69993286","5.223139488228828","0","7.918953417637255","69.44759785747124",,,,,,,,,"0.04595137379673456","12.83016732197155"
Sera Investments & Finance India Ltd,SERA,,"209.3","0","0","0","56.0481","0","0","0","-13.951830000000008","0","0","0","-8.567230769230768","0","10.240987692307693"
Alphalogic Industries Ltd,ALPHAIND,"Office Services & Supplies","208.8786","0","0","0","73.80756094688495","0","0","0","0.141326109998829","0","0","0","0","0","10.128371216582263"
Deep Polymers Ltd,DEEP,"Specialty Chemicals","208.81848","0","0","0.034669148056244825","64.59272125723739","0","0","0","0.00357733664185389","0","0","0.034669148056244825","0.00357733664185389","0","19.3729735318445"
Housing Development and Infrastructure Ltd,HDIL,"Real Estate","208.56176","0.6678623162464292","0","16.62864455321268","41.84590675572927","0","0","-0.5283620815264243","2.561831835735063","0.045988701242529184","0.06377136449870602","3.3586705314427494","2.561831835735063","0.06632264902514975","25.67514970222212"
Manaksia Aluminium Co Ltd,MANAKALUCO,"Metals - Aluminium","208.20167685","0","0","0.020918896359983855","72.85733904741123","0","0","-0.0015060872935519776","0","0","0","0.020918896359983855","0","0","14.677388319507187"
Bal Pharma Ltd,BALPHARMA,"Pharmaceuticals","207.98553552","0","0","0.1307296487326418","51.23381049243842","0","0","0","0","0","0","0","0","0","23.303937669905515"
Transwarranty Finance Ltd,TFL,"Diversified Financials","207.613109116","0","0","0","56.31572378537704",,,,,,,,,"0","8.386838995928366"
Sharda Ispat Ltd,SHRDAIS,"Iron & Steel","207.590352","0","0","0","74.97045382918374","0","0","0","-0.029546170816260542","0","0","0","-0.029546170816260542","0","14.411656949259378"
Dindigul Farm Product Ltd,DFPL,"Packaged Foods & Meats","207.5267336","5.739014821558392","0","7.605627345546001","59.36319040102697",,"0",,"-21.2939018279275",,"-13.603892949487147","7.605627345546001",,"0.07368207331530033","13.09608797312078"
Winsome Textile Industries Ltd,WINSOMTX,"Textiles","207.119","0.0010090817356205853","0","29.928733602421797","56.426069626639766","0","0","-1.0248486377396553","0.45913218970736835","0","0","-1.0248486377396553","0.254793138244203","0","8.896362260343087"
Dhoot Industrial Finance Ltd,DHOOTIN,"Trading Companies & Distributors","206.37747","0.015827793605571384","0.006331117442228554","0","69.07108262108262","0","0","0","0","0","0","0","0","0","20.1872111427667"
Sir Shadi Lal Enterprises Ltd,SSLEL,"Sugar","206.03625","0.003847619047619047","0","0","61.769123809523805","0","0","0","-0.00009523809524836224","-0.13133333333333333","0","0","25.43106666666666","0","21.08525714285714"
Abans Enterprises Ltd,ABANSENT,"Commodities Trading","205.759196","0","0","9.8309822322595","74.55884596283123","0","0","0","0","0","0","0","0","0","3.876578376599022"
Airo Lam Ltd,AIROLAM,"Building Products - Laminates","204.282234","0","0","0","53.01859752033062","0","0","0","0.00560591921077247","0","0","0","0.0016731102519642604","0","9.26069857352353"
GSS Infotech Ltd,GSS,"Software Services","203.951480229","1.2110406443162884","0","2.3371474913849504","12.714271366770063","0","0","-1.7857659657168874","-6.921318335513888","0","-0.6592606863390174","-5.141849627499601","0.000003823091340393603","1.2110406443162884","13.754209558087723"
Globus Power Generation Ltd,GLOBUSCON,"Power Generation","203.93281728","0","0","17.796995972045252","73.67971797040236","0","0","0","0","0","0","0","0","0","1.374545622125777"
Surat Trade and Mercantile Ltd,SURATRAML,"Textiles","203.85515592000002","0.00022515986800948412","0","0","68.45081409702517","0","0","0","0","0","0","0","0","0","26.891107374057725"
CHL Ltd,CHLLTD,"Hotels, Resorts & Cruise Lines","203.75958393","0","0","0","72.83891744890255","0","0","0","0","0","0","0","0","0","2.9756455372832677"
Innovassynth Investments Ltd,INOVSYNTH,"Specialty Chemicals","203.74126972","3.699339752990718","0.2977670968840765","0.013493678545236466","36.262152188181624","0","0","0","0","0","0","0","0","3.3541470716225588","19.58055913503708"
Likhami Consulting Ltd,LIKHAMI,"Outsourced services","203.72625","0","0","0","60.857286432160805","0","0","0","0","0","0","0","0","0","2.1543718592964822"
MITCON Consultancy & Engineering Services Ltd,MITCON,"Education Services","203.56716608800002","2.2336633769520637","0","16.84072736716385","0","0","0","-0.005107643588633692","0","-1.1912871343744338","-1.1930029102982198","-0.00843659330553237","0","0","15.356867558131649"
Ramdevbaba Solvent Ltd,RBS,"FMCG - Household Products","203.55322","5.293475583437099","0","5.0982244348676975","61.08716924252045",,,,,,,,,"0.15186200444286757","12.024216566065622"
Century Extrusions Ltd,CENTEXT,"Metals - Aluminium","203.04","0.0065","0.002125","0.14970999999999998","52.035811249999995","0","0","0.004846249999999996","0","0.0012499999999999994","0.0012499999999999994","-0.20849750000000003","0","0","42.587616249999996"
GIR Natureview Resorts Ltd,GIRRESORTS,"Hotels, Resorts & Cruise Lines","202.29302225","0.7022609995140354","0","0","26.74209886149447","0","0","0","0","0","0","0","0","0","8.658316315208445"
Regency Ceramics Ltd,REGENCERAM,"Building Products - Ceramics","202.11948338399998","1.586894220339128","0.007563842804285644","0","60.59063552390541","0","0","0","0","0","0.31314309209742563","0","0","0","13.044905853983192"
BDH Industries Ltd,BDH,"Pharmaceuticals","202.023657","0","0","0.4428117346672919","49.66300175429455","0","0","0.4428117346672919","0","0","0","0.4428117346672919","0","0","28.31533878727876"
Savera Industries Ltd,SAVERA,"Hotels, Resorts & Cruise Lines","201.82176","0.5205734406438632","0","0","62.80410798122066","0","0","0","0","-0.3556421864520456","0.5205734406438632","0","0","0","16.533953722334005"
ANI Integrated Services Ltd,AISL,"Construction & Engineering","201.764378","0","0","0","74.9721281691304","0","0","0","0","0","0","0","0","0","10.323932612106697"
Organic Recycling Systems Ltd,ORGANICREC,"Construction & Engineering","201.605515875","0","0","0","20.35264359306558",,"0",,"0",,"-1.691068314873803","0",,"0","14.059973179292856"
HB Estate Developers Ltd,HBESD,"Real Estate","201.313151715","0.01502059589370927","0.014044231466817459","0","69.1068120586351","0","0","0","0","0","0","0","0","0","15.573547039979092"
Somi Conveyor Beltings Ltd,SOMICONVEY,"Industrial Machinery","201.278982072","0","0","0","59.091343584226905","0","0","-0.0012309357760532226","0","0","0","-0.004422879581542958","0","0","15.316016019483081"
Techknowgreen Solutions Ltd,TECHKGREEN,"Environmental & Facilities Services","201.2532198","0","0","0","65.57799079744214",,"0",,"0",,"0","0",,"0","20.80536603668291"
Pulz Electronics Ltd,PULZ,"Electronic Equipments","200.6336","0","0","0","69.66250917094644",,"0",,"-3.5950110051357314",,"0","0",,"0","17.149669845928102"
Golkunda Diamonds and Jewellery Ltd,GOLKUNDIA,"Apparel, Accessories & Luxury Goods","200.2521204","0.0014359398513515067","0","0","72.79425279433896","0","0","0","-0.77517776935359","0","0","0","0","0","17.558284798566355"
Quest Laboratories Ltd,QUESTLAB,"Pharmaceuticals","199.92384","7.103104862331576","0","4.598711189220856","65.82515621948838","0",,"4.598711189220856",,"-2.5361861174298506",,,"-24.535552800750196","0.17574692442882248","11.873596465534074"
Cenlub Industries Ltd,CENLUB,"Industrial Machinery","199.89848013","0","0","0","51.26280882343796","0","0","0","0.19432117230076074","0","0","0","0.0005361471479474744","0","34.78520551270787"
Lakshmi Automatic Loom Works Ltd,LXMIATO,"Industrial Machinery","199.8225","13.42758878504673","0","0","36.162691588785044","0","0","0","0.5840747663551369","-0.004934579439252573","-0.004934579439252573","0","0.2930841121495291","13.382728971962617","11.246953271028037"
Shree Ajit Pulp and Paper Ltd,SAPPL,"Paper Products","199.73038991500002","0","0","0","59.34051409787795","0","0","0","0","0","-0.0017473445123805517","0","-0.04480370544565204","0","10.29866934114919"
Weizmann Limited,WEIZMANIND,"Textiles","199.427189075","0","0","0","67.87413296192747","0","0","-0.0013430841664185955","0","0","0","-0.012100368616700868","0","0","11.020806391516853"
