Name,Ticker,"Sub-Sector","Market Cap","1Y Historical Revenue Growth","5Y Historical Revenue Growth","1Y Historical EBITDA Growth","5Y Historical EBITDA Growth","1Y Historical EPS Growth","5Y Historical EPS Growth"
Max Ventures and Industries Ltd,MAXVIL,"Packaging","3181.04884128","-76.76295666949872","-29.434827253962283","-92.18429673465074","-5.102514960851979","-95.64592436611727","-13.76728801101712"
SJS Enterprises Ltd,SJS,"Auto Parts","3178.5917486400003","43.388989169675085",,"36.88888888888892",,"24.884529090535185",
KCP Ltd,KCP,"Cement","3175.1992496400003","27.22810722138842","11.803172694231389","99.30020665038528","12.072477825514705","351.72496406325007","18.05647532674486"
Confidence Petroleum India Ltd,CONFIPET,"Oil & Gas - Storage & Transportation","3163.931452489","22.62332091658199","21.89449948417579","66.48103951206562","23.49634377978336","18.250989152757672","6.091446875350703"
Fusion Finance Ltd,FUSION,"Consumer Finance","3101.5630302","34.02556709278488","37.1546601730024","29.434528966672417","56.86077767537472","19.70831693444434","39.37140187423856"
Genesys International Corporation Ltd,GENESYS,"IT Services & Consulting","3094.8336959400003","8.33555401588233","11.553064848073213","32.345716917408744","31.51735121428283","3.4328924035641672","26.969500938485425"
ADF Foods Ltd,ADFFOODS,"Packaged Foods & Meats","3077.27929595","15.146590391991177","16.701359217556245","26.281981491562316","21.997847182727813","31.21786992825528","22.804108006520664"
Welspun Specialty Solutions Ltd,WELSPLSOL,"Iron & Steel","3060.2046975880003","66.01632030328952","8.59135603594401","145.64803049555368",,"554.6579330422087",
Ashapura Minechem Ltd,ASHAPURMIN,"Metals - Diversified","3052.5364615900003","48.26400913869837","34.55379988567524","65.51982851018211",,"145.27818135202085",
CARE Ratings Ltd,CARERATING,"Stock Exchanges & Ratings","3049.7266902650003","19.385984286751025","1.6081872150245147","15.69055944055939","-4.982226912572562","19.92460415475809","-6.268685298480248"
NRB Bearings Ltd,NRBBEARING,"Industrial Machinery","3047.731157","22.215638164899755","5.985247338579347","102.83420185047312","12.883101684494246","154.76697169610523","17.212575075876877"
Stove Kraft Ltd,STOVEKRAFT,"Home Electronics & Appliances","3040.10079282","6.564662511520369","16.242361643738533","24.799176107106113","30.505572094727953","-4.822502352357327","63.99120585136542"
Rane Holdings Ltd,RANEHOLDIN,"Auto Parts","3038.46053329","1.904473831506226","5.9102626922182155","-23.91343230191378","-7.92731418574808","98.763449494139","3.595812902513562"
Dishman Carbogen Amcis Ltd,DCAL,"Labs & Life Sciences Services","3035.63428539","8.32920198796241","4.59130433044912","-1.042267975113993","-12.619131417195472","-414.93288590604436",
Shalby Ltd,SHALBY,"Hospitals & Diagnostic Centres","3025.120364775","15.196268007347967","15.115806510449193","23.242065961418888","16.383706910494023","24.525622710247156","21.708744999634334"
Sagar Cements Ltd,SAGCEM,"Cement","3022.481339952","4.9456823149447215","16.092171463468773","-16.244546131744187","15.632039460592416","-236.54829384532695",
ideaForge Technology Ltd,IDEAFORGE,"Aerospace & Defense Equipments","3019.5485663","75.35257878926735",,"48.683310533515716",,"-8.472068570696116",
TCPL Packaging Ltd,TCPLPACK,"Packaging","3011.8944976049997","3.34139049255211",,"-0.33837730971034763",,"-8.72579918955436",
NIBE Ltd,NIBE,"Textiles","3008.64125276","168.12588069516198",,"286.48915187376633",,"1005.4634961601791",
Oriental Hotels Ltd,ORIENTHOT,"Hotels, Resorts & Cruise Lines","3008.32458792","-0.23193841294906203","-2.5891636443393318","-11.439714007149815","-6.868939974838106","-8.477699963140415","-11.522726456177423"
SMS Pharmaceuticals Ltd,SMSPHARMA,"Pharmaceuticals","3006.8401056","35.44616085322809","8.792482540933722","103.63269424823429","5.296760307831816","806.2329415014126","4.484464356780848"
DCW Ltd,DCW,"Commodity Chemicals","2997.594352652","-29.902077151335316","6.857943242566078","-60.7409973710489","3.0811365602188445","-92.3148462806896",
Wendt (India) Limited,WENDT,"Industrial Machinery","2961.63","8.697672257584909","6.978602554555313","2.53205648433695","14.131462923850368","2.1451733599401113","21.60365737344239"
IOL Chemicals and Pharmaceuticals Ltd,IOLCP,"Commodity Chemicals","2948.1903104400003","-3.560854676464298",,"3.7328876154090302",,"-3.385079775765527",
Somany Ceramics Ltd,SOMANYCERA,"Building Products - Ceramics","2935.859192","4.878616054600737","8.578390738953834","30.182017107619043","8.984955318929778","37.864197312804066","16.26116081185296"
Premier Explosives Ltd,PREMEXPLN,"Commodity Chemicals","2934.017217125","35.0979431929481","1.531673249694121","123.15639472746703","19.27320170438749","309.8265895953758","19.949772647685403"
Dollar Industries Ltd,DOLLAR,"Apparel & Accessories","2932.223404","12.740779933932988","8.869057726103335","65.30404718324147","3.483546899287404","71.6923662668944","4.143582883641406"
Rajratan Global Wire Ltd,RAJRATAN,"Iron & Steel","2930.755975","-0.8831896266566663","12.692784170231164","-20.688611884303562","19.360658712470304","-28.241249121743625","68.1746469621739"
Paramount Communications Ltd,PARACABLES,"Cables","2927.6796868700003","32.70991239295205","11.790139753982842","51.49532710280364","16.265722667903315","39.912802421279494","13.175854411515031"
Vishnu Prakash R Punglia Ltd,VPRPL,"Construction & Engineering","2923.898952","26.564287299609024","31.95168106117667","37.14929859719419","41.94892360959977","9.958966821752476","50.561955294935615"
Automotive Axles Ltd,AUTOAXLES,"Auto Parts","2895.529969875","-3.5961213078990917","2.941094393858501","-0.14483363189373702","2.4576455347992354","2.555397814949937","6.45258764650265"
Thejo Engineering Ltd,THEJO,"Construction & Engineering","2895.380661535","17.803974120061138","19.52945502549244","65.39875339619643","26.005488218091564","70.73507626559365","31.97946623330976"
BF Utilities Ltd,BFUTILITIE,"Renewable Energy","2881.19686572","-95.41306869441938","-40.301876311129995","-97.20355769604227","-46.7655312862512","-91.88641351551196","-23.440406425205996"
Foseco India Ltd,FOSECOIND,"Specialty Chemicals","2879.0157172","23.33783979527786","6.86349101910515","46.51327936372666","13.39610815585337","58.74293170943874","17.900099401230342"
Dhani Services Ltd,DHANI,"Investment Banking & Brokerage","2876.40032079","-35.20068132967433","-24.83062424196987","34.789077122426484",,"21.3343408622094",
Huhtamaki India Ltd,HUHTAMAKI,"Packaging","2875.12002738","-0.8849557522123908","4.503752958429641","231.7727090836335","19.35084670995364","725.2014504431917","63.65897381479746"
Bajel Projects Ltd,BAJEL,"Electric Utilities","2858.34277772","66.37556409827845",,"42.01183431952615",,"369.59841072065956",
Summit Securities Ltd,SUMMITSEC,"Asset Management","2848.52635749","102.29521171349427","21.641157957762978","109.2746224207616","22.8629707875172","104.399460188934","17.062169007136198"
MM Forgings Ltd,MMFL,"Iron & Steel","2846.441728","7.494048305377876","10.777984634473924","10.261442489661427","11.523550091512046","5.533411488862765","15.564523688886878"
Dolat Algotech Ltd,DOLATALGO,"Investment Banking & Brokerage","2845.392","34.99946253896593","26.618176984986654","35.17486372266801","23.282129107984908","35.641379310344895","25.479931320191618"
Nilkamal Ltd,NILKAMAL,"Plastic Products","2822.073315375","2.1996164641038263","6.203477152900527","-4.26633561436455","6.027894067759876","-8.72097364294807","0.8232184581661306"
Stanley Lifestyles Ltd,STANLEY,"Retail - Department Stores","2805.5324085099996",,,"-100.00000000000001",,"-100",
Ram Ratna Wires Ltd,RAMRAT,"Electrical Components & Equipments","2796.64","12.865197720548949","16.02053451607446","15.956349888297321","13.857016920051613","74.48229792919317","46.204009554103244"
SML Isuzu Ltd,SMLISUZU,"Trucks & Buses","2796.50087304","20.640540140625063","9.261047293870073","117.4610665408206","18.500753526776627","443.4256926952095","40.67521845799853"
K.P. Energy Ltd,KPEL,"Renewable Energy","2781.6399","9.781245010150785","24.814175417945705","32.23107031988113","23.96909600136281","33.84165564338753","24.726709858606412"
Kalyani Investment Company Ltd,KICL,"Asset Management","2778.86649348","19.474208821330684","8.223507899688066","18.234761226866855","8.339478882308725","20.630273807473756","2.7817585329074523"
SG Finserve Ltd,SGFIN,"Specialized Finance","2774.907275","352.14489990467104","256.38534352872944","319.96007984031934",,"105.27077222580428",
Tinna Rubber and Infrastructure Ltd,TINNARUBR,"Tires & Rubber","2756.0509025","21.319343307295103","22.577712612348797","52.04011853202638","29.37834822042862","84.81705322839413",
Motisons Jewellers Ltd,MOTISONS,"Apparel & Accessories Retailers","2749.006104","13.729178593822411","13.351927803337649","27.91775851642803","27.370804162355356","15.393186729261428","49.083608580940606"
Vindhya Telelinks Ltd,VINDHYATEL,"Telecom Equipments","2746.31899162","44.767260970726696","14.041955463456347","44.91834375648357","1.0848691075525885","52.563410685375054","0.5078226318458112"
HLE Glascoat Ltd,HLEGLAS,"Industrial Machinery","2742.565659","3.9029838838359643","21.943571777435533","-19.78223885675387","19.143876688207584","-57.48245739653423","81.5832887639476"
Ge Power India Ltd,GEPIL,"Construction & Engineering","2727.754635825","-6.127121069199049","-2.7383836852263976","76.0144740242957",,"61.11262426801037",
Jash Engineering Ltd,JASH,"Construction & Engineering","2718.538089425","25.712290166421802","15.433041888937993","36.2787076683534","28.861086009406577","28.340895257253262","53.45691065834668"
Mayur Uniquoters Ltd,MAYURUNIQ,"Textiles","2715.570237","5.225808891185713","6.374823100042071","21.886985425722447","4.778310560186716","18.370939898701295","7.110555137453112"
Sai Silks (Kalamandir) Ltd,KALAMANDIR,"Textiles","2703.282494582","2.804432932034251","5.979543478735394","6.9929453262785595","23.75967644773329","-7.07539621356295","23.833632342155276"
PSP Projects Ltd,PSPPROJECT,"Construction & Engineering","2701.3898476950003","28.897346151690684","18.711160936059066","11.796761673266182","10.728949108577336","-6.798029556650238","6.576275663547371"
Indian Hume Pipe Company Ltd,INDIANHUME,"Water Management","2700.73093905","-10.694951328480041","-3.3532889263121812","15.835759340126081","-0.6761536238571453","33.559665283823385","-2.933756712101998"
Insecticides (India) Ltd,INSECTICID,"Fertilizers & Agro Chemicals","2691.92327515","9.614883266863771","10.590035089018613","39.670961990437185","-1.757834093659949","61.94134229977778","-2.6774615448129424"
Vertoz Ltd,VERTOZ,"Advertising","2689.0065","87.38061127029609","27.3370379790987","25.57889068389895","15.881169697785346","-36.59208937198053","80.33884771556433"
Pondy Oxides and Chemicals Ltd,POCL,"Commodity Chemicals","2688.35842803","2.368503018615331",,"-32.73103200287699",,"-59.24282182120776",
Accelya Solutions India Ltd,ACCELYA,"Software Services","2684.1895156299997","6.238779174147213","3.3336331116603946","-18.313136209403805","-1.1662259473420367","-25.944374205334622","-2.4780768371491013"
Krsnaa Diagnostics Ltd,KRSNAA,"Hospitals & Diagnostic Centres","2682.95640767","25.652517275419527",,"13.66459627329187",,"-9.782788634749378",
RIR Power Electronics Ltd,RIR,"Electronic Equipments","2678.4767944","15.598182735991939",,"16.322517207472995",,"16.632505025125607",
Goodyear India Ltd,GOODYEAR,"Tires & Rubber","2678.367460305","-12.7427134995584","5.6702895917735585","-15.982798781580348","-1.4890056902535531","-22.79830701611588","-1.4565315610116314"
Deep Industries Ltd,DEEPINDS,"Oil & Gas - Equipment & Services","2673.92","1.9256526798849594","7.74722292281893","5.432217932217993","4.95086830518936","33.81959640165337",
Unitech Ltd,UNITECH,"Real Estate","2668.62706794","4.770810041670903","-17.77152646436413","-1312.7652464494568",,"-19.333998163347314",
Dreamfolks Services Ltd,DREAMFOLKS,"Logistics","2668.32360455","46.58940184147833","35.57905925385902","-4.783799647818421","32.737418153016115","-5.554422171398629","35.01190143659747"
Baazar Style Retail Ltd,STYLEBAAZA,"Retail - Speciality","2650.40837856","23.720087110864974",,"40.87246457349269",,"330.1960784313705",
Meghmani Organics Ltd,MOL,"Commodity Chemicals","2648.1738791430002","-39.86961427869854",,"-96.18312238138066",,"-144.60664703407656",
Novartis India Ltd,NOVARTIND,"Pharmaceuticals","2647.3472543400003","-9.179352180382283","-6.955631336666091","3.044078253104936","6.992072653003345","-17.579334365325106","10.474511701521184"
SBI Gold ETF,SETFGOLD,"Gold","2644.090741",,,,,,
63 Moons Technologies Ltd,63MOONS,"IT Services & Consulting","2631.28842174","23.068373523866235","5.961145939171941","462.680743630938","107.98011434743779","1464.2550582464787",
MSP Steel & Power Ltd,MSPL,"Iron & Steel","2621.367186372","13.51843334138907","11.7402048267361","107.63184584178452","4.437366453344738","128.36528958292132",
DEN Networks Ltd,DEN,"Cable & D2H","2621.258995172","0.6702467320394145","2.680815273146564","12.719491220351031",,"-37.9674701828738",
Raghav Productivity Enhancers Ltd,RPEL,"Commodity Chemicals","2617.514504","-3.3954871943698617",,"11.331133113311365",,"49.13450636947956",
Sanstar Ltd,SANSTAR,"Agro Products","2607.00399625","-10.58057156083889",,"46.073977936405115",,"-45.42506299480935",
DISA India Ltd,DISAQ,"Industrial Machinery","2603.04149205","26.32235803692693","5.895729223584634","39.18889133788866","7.824370957590898","44.037621766879695","8.429482187710846"
Mold-Tek Packaging Ltd,MOLDTKPAC,"Plastic Products","2602.65468905","-4.286886366744158","12.098417228187962","-1.6653275874663236","16.839185248624354","-19.670445044480587","18.325563700975202"
Spectrum Electrical Industries Ltd,SPECTRUM,"Electrical Components & Equipments","2600.057894","29.424290526152785","17.733903823321405","60.21314387211376","19.329034511649557","129.79229544315393","21.44537120317489"
John Cockerill India Ltd,COCKERILL,"Industrial Machinery & Supplies & Components","2598.3512677950002",,,,,,
Vishnu Chemicals Ltd,VISHNU,"Diversified Chemicals","2583.0820269","-12.882235812828903","9.661564759945884","-12.889357560025967","15.322246348913193","111.7690809064718","81.68534120696201"
Tarsons Products Ltd,TARSONS,"Health Care Equipment & Supplies","2581.56875412",,,,,,
Nippon India ETF Nifty 1D Rate Liquid BeES,LIQUIDBEES,"Debt","2580.8388",,,,,,
Lumax Industries Ltd,LUMAXIND,"Auto Parts","2576.5153711599996","13.897411939004446","7.23492493392226","16.109845119925993","7.350663658490064","7.6938003298733335","1.3522730989434573"
Rashi Peripherals Ltd,RPTECH,"Technology Hardware","2576.01790485","17.430971755052038","22.713469290663223","18.678235185527885","37.920659145291054","-11.081034077753822","-28.803425290197826"
ESAF Small Finance Bank Limited,ESAFSFB,"Private Banks","2568.236711562","35.609265430978795","30.150571598169428","38.76780849448445","33.95090338481168","31.240421684436527","29.314728672494272"
Jubilant Industries Ltd,JUBLINDS,"Diversified Chemicals","2565.399951765","-15.519180139112398","17.525492930481825","-34.88431657133099","15.868289431811245","-54.778055155968026",
Federal-Mogul Goetze (India) Ltd,FMGOETZE,"Auto Parts","2552.9584457","4.472493710083203","4.959322337050542","18.049991290715866","2.409894099109655","25.785664716962344","7.739845261845146"
Apollo Pipes Ltd,APOLLOPIPE,"Building Products - Pipes","2549.0190616200002",,,,,,
Dish TV India Ltd,DISHTV,"Cable & D2H","2540.93349252","-18.268011590161425","-21.313036115653915","138.53013402147673","-7.056362266982063","-16.810935564772475",
Veritas (India) Ltd,VERITAS,"Commodities Trading","2527.3787","80.41984169449623","15.682859404357629","77.65249286781729","16.49298068601348","97.06664908764975","33.824528607173065"
Landmark Cars Ltd,LANDMARK,"Retail - Speciality","2524.28532825","-2.8546766320118544","3.071543972773383","-7.496598078429592","20.412374910156306","-37.52470582001536",
Nelco Ltd,NELCO,"Communication & Networking","2514.815864","2.288698955365631","10.585818080843756","-2.146857498444256","9.279801526916142","19.24433249370295","1.2086513870412263"
Updater Services Ltd,UDS,"Business Support Services","2510.563725","16.849660762562223",,"49.18234237640664",,"67.5038998381781",
Vakrangee Limited,VAKRANGEE,"Outsourced services","2509.207345896","8.434826371414195","-32.95058410689329","48.527918781725496","-13.401797100489832","369.2288913039533","-28.724030272898403"
Mangalam Cement Ltd,MANGLMCEM,"Cement","2506.51619919","-3.951996689426851","7.591249656528487","47.47184133202742","24.36113748847777","248.42473745624199",
HMA Agro Industries Ltd,HMAAGRO,"Packaged Foods & Meats","2494.83499414","49.319275572849676","11.79571990220387","-9.404342723004737","23.522905689783926","51.19613959018047","42.3404633811944"
Hindware Home Innovation Ltd,HINDWAREAP,"Home Furnishing","2486.634506025","-2.4316517074177257","11.051548184544568","-2.202298359839445","15.625006387314677","-54.868651488617395",
Rama Steel Tubes Ltd,RAMASTEEL,"Building Products - Pipes","2485.215488925","-21.829724285066497","15.606734937670709","7.563867089664533","24.50744987817679","-1.2921854540239803","24.3775721211537"
Xpro India Ltd,XPROINDIA,"Plastic Products","2484.7362923650003","-7.231513315074878","6.101900494920276","-2.529058628177383","16.930099960317335","-13.652205708372792","75.66441539866882"
TechNVision Ventures Ltd,TECHNVISN,"Software Services","2478.625","27.517973748433477","16.954931636800307","884.9162011173075","37.24886079031957","6054.545454544843",
Man Industries (India) Ltd,MANINDS,"Building Products - Pipes","2475.4735891200003","40.69204578989325","7.332632674826622","66.6022727272728","8.075992092637186","49.80699368703961","13.164621504148432"
Dolphin Offshore Enterprises (India) Ltd,DOLPHIN,"Oil & Gas - Equipment & Services","2474.4832959","-91.71288959323824",,"-94.16307063365888",,"-13.583898545651858",
Astec Lifesciences Ltd,ASTEC,"Fertilizers & Agro Chemicals","2461.6192879200003","-27.66713971585858","0.9656511403737689","-100.30228392297359",,"-283.5199648316665",
Orient Green Power Company Ltd,GREENPOWER,"Renewable Energy","2459.847409893","-5.918864996674788","-4.303855850097571","-10.43753060043619","-4.860732566464321","4.307405971177999",
NIIT Ltd,NIITLTD,"Education Services","2459.4994310099996","-3.160828862943088","-17.610628411056616","111.3152804642168","-17.334958747254603","1859.2862002444976","-2.152566326690908"
Aeroflex Industries Ltd,AEROFLEX,"Iron & Steel","2451.7848948299998","19.387755102040828",,"31.772908366533805",,"289.75355947351466",
EFC (I) Ltd,EFCIL,"Distributors","2446.5242152","312.0507399577167",,"241.13046569498758",,"499.2471609702964",
Owais Metal and Mineral Processing Ltd,OWAIS,"Metals - Diversified","2445.532531",,,,,"293.97",
Jyoti Structures Ltd,JYOTISTRUC,"Power Transmission & Distribution","2442.07189506","100.38083697580818","19.695028580152417","1510.0558659217816",,"776.6267717714004",
Barbeque-Nation Hospitality Ltd,BARBEQUE,"Restaurants & Cafes","2437.17475725","1.8633739319832365","11.367313775580623","-5.234500680608746","13.505808160862308","-178.6609823216183",
India Pesticides Ltd,IPL,"Fertilizers & Agro Chemicals","2436.053684724","-22.559203714218924",,"-51.58681067707097",,"-57.99357721306902",
Media Matrix Worldwide Ltd,MMWL,"Advertising","2433.130286412","49.70212676219698","-1.488589721052025","43.40490797546133","-29.30225936721509","266.4233576642411","-45.106919913840194"
Rupa & Company Ltd,RUPA,"Apparel & Accessories","2432.2586676","6.386832979659429","1.3973506409045378","23.57115821347468","-3.1229305211022074","29.87158012283649","-1.2672012620864925"
Panama Petrochem Ltd,PANAMAPET,"Specialty Chemicals","2424.88587583","5.139892697202142","13.264427302651338","-14.89145935667876","21.211810161056512","-16.23384985191219","30.333775779287684"
D Link (India) Limited,DLINKINDIA,"Technology Hardware","2422.140867","5.224917281965369","11.732413334785296","7.663337154085523","25.221596442938775","7.271885132005658","28.4915517569881"
MIC Electronics Ltd,MICEL,"Electrical Components & Equipments","2421.072868019","710.0000000000001","62.94588089305107","680.7407407407414",,"41120.00000000045",
TTK Healthcare Ltd,TTKHLTCARE,"Pharmaceuticals","2414.803258035","-40.416079036017805","5.1073929491454395","-85.18814933380759","11.76786231073612","-90.17679886198432","20.868123172512544"
Universal Cables Ltd,UNIVCABLES,"Cables","2414.10460998","-7.414432881550015","7.212807143461486","-4.429213648758174","0.4565257702357606","-8.388352801760579","-4.445485632598389"
EIH Associated Hotels Ltd,EIHAHOTELS,"Hotels, Resorts & Cruise Lines","2410.94447211","15.618643575289148","7.769941071908026","24.179603065435295","11.591313585504714","25.398545116855075","16.385528345757994"
Ugro Capital Ltd,UGROCAP,"Investment Banking & Brokerage","2409.327708842","58.19585819585819","89.77882326541118","111.00817975756377","130.09107521335554","160.83189948578854","39.46943821806925"
Veranda Learning Solutions Ltd,VERANDA,"Education Services","2399.525930925","85.08403361344538",,"288.69512928442623",,"16.024688529334917",
Ajmera Realty & Infra India Ltd,AJMERA,"Real Estate","2398.245276875","60.64044663322969","12.035266750519025","56.0540459838759","7.352309344987873","43.83216783216805","6.454922417129039"
Carysil Ltd,CARYSIL,"Home Furnishing","2394.44103959","15.721770672398726","22.118675724577198","22.558286074354214","25.052534439911824","10.20850091815277","26.561198250328566"
Precision Camshafts Ltd,PRECAM,"Auto Parts","2392.50321198","1.7713582509184533","9.708917328975563","4.417698622512642","5.47778483593413","-12.813310285221","28.477852617908738"
S.P.Apparels Ltd,SPAL,"Apparel & Accessories","2387.56089","0.25252066491052716","5.869742060993932","5.170955660263347","4.86686866511612","9.927997609471104","4.363216656000235"
Mukand Ltd,MUKANDLTD,"Iron & Steel","2387.211196323","-15.634370748879789","6.614124905533059","-23.305612270305335","6.338526542035772","-40.21422750029117",
Themis Medicare Ltd,THEMISMED,"Pharmaceuticals","2383.3789074","6.820577693442975","16.522509664261275","-18.895851339671626","59.77404494928693","-23.53255226615025",
Dredging Corporation of India Ltd,DREDGECORP,"Dredging","2381.4","-18.78295555707732","6.316355724604872","1400.7547169811244","3.5365192962420355","118.18367138925692","-1.2675977198976285"
Nalwa Sons Investments Ltd,NSIL,"Asset Management","2379.866806865","-32.919068653140684","-2.814940310054548","-39.25699581859117","-2.2145285218960864","-38.12142542894851","-6.335182034338449"
Kody Technolab Ltd,KODYTECH,"Software Services","2374.6154768","109.55816050495946",,"68.68008948545861",,"-24.979138940584097",
Saraswati Commercial (India) Ltd,ZSARACOM,"Specialized Finance","2355.2599489599997","434.30474604496254","68.85350687545974","546.0491889063319","74.87022313487206","788.6227544910182","71.77692664104174"
Vardhman Special Steels Ltd,VSSL,"Iron & Steel","2341.3535909400002","-4.654571695964471","8.540205142087265","-4.342514438027601","19.833397356423088","-8.978757491603764","48.63174071159935"
Amrutanjan Health Care Ltd,AMRUTANJAN,"Pharmaceuticals","2325.47780088","11.010198386523928","10.942165887785738","15.538253215978523","12.39306118339547","13.522998429526627","13.016310931888864"
IKIO Lighting Ltd,IKIO,"Electrical Components & Equipments","2318.807433505","25.24175277670333",,"34.01857585139327",,"10.595543880483032",
Shanti Educational Initiatives Ltd,SEIL,"Education Services","2311.155","45.448798988622016",,"8.761904761904763",,"7.988165680473349",
Alicon Castalloy Ltd,ALICON,"Auto Parts","2304.1401096","11.284581322170473","5.570266832852733","26.894398062583498","5.881646076800573","19.350447296771247","-0.5799744535036622"
B L Kashyap and Sons Ltd,BLKASHYAP,"Construction & Engineering","2301.29152","11.229511098523727","10.070025079149513","49.682229283793745","14.688734347702926","137.2516711833785",
Tatva Chintan Pharma Chem Ltd,TATVA,"Specialty Chemicals","2298.26940375","-6.600675439618032","14.079206844741222","20.610201811536566","16.50535939224229","-35.071804111960624","5.429696903001613"
KP Green Engineering Ltd,KPGEL,"Heavy Electrical Equipment","2298","206.62078578273375",,"150.7199256850908",,"43.41914191419157",
Everest Kanto Cylinder Ltd,EKC,"Gas Distribution","2297.676704314","-4.559107737443824","11.431472968626565","12.502519314746417","16.01743350668896","30.325715786708752","11.074860471815807"
Hariom Pipe Industries Ltd,HARIOMPIPE,"Building Products - Pipes","2288.79524743","79.74304467236647","53.96016148419491","74.00774443368834","52.7187510289318","-2.960247637814733","24.211088903608257"
Satin Creditcare Network Ltd,SATIN,"Consumer Finance","2288.7406873709997","44.467370348638525","9.166193762992215","2461.5905245347017","13.024337025289379","7307.377495799484","2.6227773643889174"
JITF Infralogistics Ltd,JITFINFRA,"Shipbuilding","2287.629834","109.15772150951865","41.7139317007839","101.24378109452715","50.92965741957798","127.7555816686248",
Andrew Yule & Co Ltd,ANDREWYU,"Tea & Coffee","2283.8900182380003","-14.110746938071427","-0.23758786284580058","-301.5306122448983",,"-471.3551731645578",
Pennar Industries Ltd,PENIND,"Iron & Steel","2283.695067213","8.293232697529085","7.981969206842221","23.038253083025754","9.400581442318124","33.87596996567722","10.815517358617965"
Axiscades Technologies Ltd,AXISCADES,"Construction & Engineering","2282.814591525","16.61229125885111","8.859875403838679","71.35237643712213","31.561789103663607","694.488473747796",
Unicommerce eSolutions Ltd,UNIECOM,"Software Services","2278.030793472","17.704635904055067","32.103249024327994","114.27061310782256","37.262556593670816","101.001494804564","38.67178800385012"
Som Distilleries and Breweries Ltd,SDBL,"Alcoholic Beverages","2276.684932032","59.20471281296027","26.524122296650376","50.02417093686573","24.060854319770407","36.208539087234314","28.54457186862205"
Cupid Ltd,CUPID,"FMCG - Personal Products","2276.4552953400002","8.659354052407053","15.185509521529017","24.39236111111102","19.99543968255444","67.95762955043465","28.36184996012161"
Sadhana Nitro Chem Ltd,SADHNANIQ,"Specialty Chemicals","2266.67894887","33.689360529217204","-6.276788073636097","95.69752281616697","-18.040469575573216","26.630596146976163","-44.62735925434648"
Centum Electronics Ltd,CENTUM,"Electronic Equipments","2263.3896285","18.01584826948508","3.2049777325187545","5.365502340655053","-0.34276727956308317","-81.8762962263783","-42.47377799162273"
Pnb Gilts Ltd,PNBGILTS,"Investment Banking & Brokerage","2262.187353978","27.66607155840275","25.48033060631518","236.42012187836065","6.472031643800391","189.88472995725942","5.595755639370226"
Deccan Gold Mines Ltd,DECNGOLD,"Mining - Diversified","2260.04426147","928.5714285714284","54.42006424747219","-402.5751072961372",,"-1723.0943947213602",
BF Investment Ltd,BFINVEST,"Asset Management","2258.7393130200003","67.30851641287892","30.911855850813417","68.21718931475027","31.40285903730591","67.27342846124176","27.960482037752655"
Fedders Holding Ltd,FEDDERSHOL,"Investment Banking & Brokerage","2255.329199745","330.61995407747577","142.87025559568914","342.4750679963741","112.36217989787667","35.01296266885654","77.8816637331278"
Yasho Industries Ltd,YASHO,"Specialty Chemicals","2253.792828","-11.957397559296211",,"-14.919450837235141",,"-14.618331859711189",
Nitin Spinners Ltd,NITINSPIN,"Textiles","2242.3347","20.658749719919346","18.484759368432012","26.276716159531322","15.967195865432338","-20.202633015834405","15.319306054495406"
Hubtown Ltd,HUBTOWN,"Real Estate","2240.202784775","7.747023809523812","-7.98610165785838","-97.54993930029809","-60.1594476092958","-369.4193341303207",
Apcotex Industries Ltd,APCOTEXIND,"Specialty Chemicals","2237.3692488","4.143595592428384","12.320718713573807","-26.616405307599553","9.590372799886925","-50.078754748448134","2.941311463437768"
Sasken Technologies Ltd,SASKEN,"Software Services","2235.43634118","0.11956704144990837","-2.8077067423615154","-22.194131617252754","-2.8157069410810087","-20.949657225677818","-0.22474029213679358"
Siyaram Silk Mills Ltd,SIYSIL,"Textiles","2231.30092784","-6.297161613361679","-2.9243514235698265","-21.003694731948546","4.181161496523722","-25.19043314770729","13.6316247724811"
Sanghi Industries Ltd,SANGHIIND,"Cement","2228.06175","11.631023095346094","-0.5611023283774053","-1090.9401709401702",,"-35.838583572005604",
Vidhi Specialty Food Ingredients Ltd,VIDHIING,"Commodity Chemicals","2220.804425","-24.82477788746298",,"2.418930762489049",,"-3.3156498673739896",
BLS E-Services Ltd,BLSE,"IT Services & Consulting","2218.53365073","25.697348654025753",,"48.17777777777775",,"2.1382049026327183",
Seshasayee Paper and Boards Ltd,SESHAPAPER,"Paper Products","2215.8990989","-12.149079208340597","6.662485629455794","-29.813924315283305","4.643433879384595","-31.594371321021676","7.111782503066877"
HIL Ltd,HIL,"Cement","2207.74900023","-1.7772450988785216","9.346859766437209","-22.726352855465986","-5.664510333177086","-64.21799884702094","-19.406594106611628"
TIL Ltd,TIL,"Heavy Machinery","2205.52708444","635.4442905204829","-3.650478366856791","576.4596273291927","30.877741497601097","476.2679135304461","71.38747964136267"
Systematix Corporate Services Ltd,SYSTMTXC,"Diversified Financials","2204.8266238799997","85.31166687825316","20.27686502908763","993.4065934065952","78.71933984325781","950.1968503937028",
Balmer Lawrie Investments Ltd,BLIL,"Conglomerates","2183.54535153","1.3005053627812346","5.483519364529954","38.82434541356002","4.548941924440619","175.34949276431217","18.899512034017473"
ICICI Prudential Nifty 50 ETF,NIFTYIETF,"Equity","2180.653534008",,,,,,
