Name,Ticker,"Sub-Sector","Market Cap","Return on Equity","Return on Assets","Net Profit Margin","5Y Avg Return on Equity","5Y Avg Return on Assets","5Y Avg Net Profit Margin","5Y Avg EBITDA Margin","EBITDA Margin","5Y Avg Return on Investment","Return on Investment","5Y Avg Cash Flow Margin","Cash Flow Margin","ROCE"
Harita Seating Systems Ltd,HARITASEAT,"Auto Parts","595.5357612","5.179110919292157","2.786358955721105","1.8403680736147117","13.752731335694591","6.890668632224785","3.4107806085349885","9.134139613349024","7.801560312062401","13.051470135419498","6.208159866777657","6.869783199704983","4.656931386277256","10.729555015904475"
Meghna Infracon Infrastructure Ltd,MIIL,"Investment Banking & Brokerage","593.927325","-29.22173274596182","-15.990357573322619","3.0352011494252844","-3.8782789721606457","-2.3028106065076517","3.0628822188792686","10.92735720208954","5.980603448275859","-1.8510376924869036","-10.739341608202912","-41.20031022867544","-125.83081570996978","32.63473053892215"
NBI Industrial Finance Company Ltd,NBIFIN,"Diversified Financials","592.9869801899999","0.33519172370320843","0.32223855479897967","60.72530864197531","0.35360151060364925","0.34624623700172386","68.54527326767911","76.99290846327133","82.63888888888889","0.35972276528512726","0.3365952132482508","32.405415539658094","43.82716049382716","0.44154933932510154"
Jost's Engineering Company Ltd,JOSTS,"Industrial Machinery","592.4932507","20.274421462215898","9.011879295434914","5.260081823495045","13.32885604343006","5.562985441075408","3.4616253021751704","8.656653294465327","9.824132617820531","13.19854516273612","15.389740173217882","6.333290439367986","1.0254502948833748","23.939488459139145"
SRM Contractors Ltd,SRM,"Construction & Engineering","592.189802","34.75598441269257","14.61910708710586","7.702637067512361",,,,,"14.065312419645158",,"22.24236381763802","0","7.1012805587892895","25.906169665809784"
Iris Clothings Ltd,IRISDOREME,"Retail - Apparel","591.71335002","19.37990643089363","10.076272933415773","10.014751680052433","17.913058957856023","8.79208657845004","8.0512576331893","20.05868454069784","21.66038354368135","13.429176332522065","14.168504631671794","4.52594682195274","1.40140960498279","26.09364977549709"
Shivam Autotech Ltd,SHIVAMAUTO,"Auto Parts","591.6777767020001","-62.67482517482519","-8.222409711584934","-10.597550675675677","-29.256419496802106","-4.806570808424672","-6.444238602721595","12.480783701003741","9.97466216216216","3.913904682103398","1.6869580843703655","13.32737632306932","6.953125","4.587976897421295"
Geekay Wires Ltd,GEEKAYWIRE,"Iron & Steel","589.85862","42.096633143856636","17.059448923540376","8.739163981300786","26.344888863783865","8.906710126014593","4.944198105053871","10.78418860037957","14.873144828212236","15.232602102696578","24.02629416598195","4.6537835467579","13.965415513093996","45.75123621148728"
Hi-Green Carbon Ltd,HIGREEN,"Commodity Chemicals","589.2642","68.30616192318321","31.86799020239783","14.558844356323467","34.938867031153634","11.610473166388106","9.82086739528091","22.973758779014297","25.846197422461408","17.42666845868444","36.05172868830826","14.316623479293211","8.590978205778004","53.28415876361081"
HCL Infosystems Ltd,HCL-INSYS,"IT Services & Consulting","588.956561192",,"-3.304805382527582","-21.487491548343467",,"-7.791251564055214","-23.096406448597456","-15.230599461090943","-18.56659905341446",,,"20.950644953652258","-48.92494929006085","5.341968330026579"
Industrial Investment Trust Ltd,IITL,"Asset Management","588.491055","16.461062036755003","15.827303012922988","109.3960863697706","3.0954543493949416","3.032606315463035","-40.26612845852341","-31.716900336149205","131.10661268556004","2.1454592569884827","15.09789770213955","159.88305142539062","-75.64102564102565","17.73901328625848"
Hindustan Motors Ltd,HINDMOTORS,"Four Wheelers","587.584569088","697.3936899862847","63.74921630094044","84.28381962864721",,"27.401244885137583","34.03815720933399","42.75759738371891","85.34482758620689",,"74.30656934306569","-30.619810633978283","-50.563660477453574","133.75594294770212"
Worth Investment & Trading Co Ltd,WORTH,,"586.9191544","8.027771750922108","3.4984871406959157","42.04545454545454","5.308930682729699","1.594377191311875","27.377634795443008","38.597389419307234","56.13636363636364","1.4023308343172987","3.179240419316034","-1008.178139845948","-233.4090909090909","4.244715586870596"
Drone Destination Ltd,DRONE,"Education Services","586.48045173","17.872018174933732","14.212586570310144","21.704475781728995",,,,,"42.4892703862661",,"11.370217954580093","0","-45.1256897608829","15.360648076024303"
MIRC Electronics Ltd,MIRCELECTR,"Home Electronics & Appliances","586.388699641","-38.962665998496675","-11.317733541977528","-6.382563902599212","-11.776070055833628","-3.6135780832468507","-2.164968159429111","0.20125072379223702","-4.019373441556453","-3.490453595305264","-20.29266193242956","0.4138736292960823","-0.46586559674920214","-31.040157998683398"
Thirdwave Financial Intermediaries Ltd,THIRDFIN,"Commodities Trading","586.252262","2.9197080291970834","2.8880866425992813","2.777777777777781","8.761512035190973","6.307396581736453","0.8539041681909414","1.6575422445739896","3.4722222222222254","7.142195951398523","3.5971223021582763","-11.432172479556387","-90.27777777777779","3.5460992907801447"
Medicamen Biotech Ltd,MEDICAMEQ,"Pharmaceuticals","585.9356965","5.469530469530485","3.8213893105795016","6.028407839682906","9.443433024989101","6.328598711027622","10.046540265857267","17.955542430763824","14.23144681788154","8.958616599226644","6.980553572178599","3.3413262920763374","-3.710636423695221","8.932907956763978"
Asahi Songwon Colors Ltd,ASAHISONG,"Specialty Chemicals","585.7679850899999","7.6234292123723995","3.594413868521545","4.409888708045579","6.913647328851644","4.6479113301120165","5.197002007596515","10.538167252174961","10.267012712796381","7.142452921211988","7.0387563424376625","6.1055088083647195","1.920116130735055","8.633052744948"
Kritika Wires Ltd,KRITIKA,"Iron & Steel","585.54972","8.34789904215899","4.9334765721841185","2.369819583513904","6.201813991346871","2.9177371876577642","1.498301346207133","4.833407772327088","4.488743927194765","8.571184987641022","9.51488652925255","3.255819006466086","-1.6111033616961918","22.86902286902289"
Muthoot Capital Services Ltd,MUTHOOTCAP,"Diversified Financials","585.449937135","22.284992870182837","5.166071860952321","22.713050561901763","5.743424438888997","1.148523739418843","4.3194946744854015","6.66221679256108","30.58893229407736","0.9844416393355606","5.400028170997959","28.546075510617356","-1.312646955362598","10.517962960592838"
Zenotech Laboratories Ltd,ZENOTECH,"Biotechnology","585.100055416","9.59435217869337","8.006180887536827","19.818312216112854","16.77742353180946","11.160185839061336","26.578228544571743","44.25073698902679","43.55725555821183","14.163030193716072","9.156174066710854","36.454052365343195","28.257231651924457","12.007767828244694"
International Conveyors Ltd,INTLCONV,"Industrial Machinery","584.164243","13.323749014515611","9.32989104843555","31.107897885919424","6.99239443719924","4.685583175224279","13.266980010058168","21.60612296440733","43.83725568408456","8.343464985126378","11.669883479877054","10.799937962649095","1.5677540503952136","39.91458149575228"
Laxmi Goldorna House Ltd,LGHL,"Precious Metals, Jewellery & Watches","582.32601","1.2638230647709432","0.31456432840516163","4.69121140142519","1.1089447967975492","0.5285604629212834","1.1717546918042834","4.4114080249099","8.615399841646884","4.388905213329074","4.1994337842088765","-4.522861960253162","8.635692004596946","47.47864425461564"
VVIP Infratech Ltd,VVIPIL,,"582.293404","20.12731425239324","8.205392341369691","7.24429830698196",,,,,"11.830138519658606",,"15.531728116378241","0","6.681124947530432","18.807553327893718"
Suraj Ltd,SURAJLTD,"Iron & Steel","582.2337905",,,"6.427249388023161",,,,,"13.07242223416323",,"16.135228582404913","0","12.18580213744104","27.767914783731428"
Suraj Products Ltd,SURAJ,"Iron & Steel","581.286","24.777321000342592","16.16878580410787","8.374583876103635","23.951977759735254","12.098161914436776","7.241923723456315","15.796904223185365","14.94572297003908","16.089020506796867","18.89245118041388","8.181733086345776","9.237226805615864","28.74267627449661"
PTL Enterprises Ltd,PTL,"Tires & Rubber","580.605522","3.05371215263376","2.259031090442743","33.695652173913025","7.02326265366136","4.914365013217051","50.48580282069824","91.07849767430673","87.91475972540044","7.231189960591754","3.3844979352943194","52.5771207828295","30.606407322654466","5.484526558891453"
Accent Microcell Ltd,ACCENTMIC,"Pharmaceuticals","580.57637","28.163360560093338","19.12398580121703","12.110143298679398",,,,,"16.90282181993336",,"17.732986071792542","0","4.547826435997271","22.566928190692934"
IRIS Business Services Ltd,IRIS,"IT Services & Consulting","578.6278848","23.93843616875086","11.848728064208954","8.459595959595962","12.081857634425763","5.607162906845845","4.777565839831835","15.81021501763891","15.433177933177934","12.947686878760914","20.709934887628652","8.46981103912898","11.363636363636363","23.64808652246257"
RM Drip & Sprinklers Systems Ltd,RMDRIP,"Agricultural & Farm Machinery","578.287","20.31103616263819","11.341284787612473","10.146012729314865","7.442917859189855","3.795414461832175","3.5305813556719485","13.976329720130513","16.641707225758143","7.943160538215077","12.98449612403101","-2.359842884032571","-25.683264694870832","17.84480773658761"
Osia Hyper Retail Ltd,OSIAHYPER,"Retail - Department Stores","578.240204","11.721752498078464","3.7231824054199967","1.5912905105173085","10.85987267589488","3.2327776631333016","1.7139712801837654","5.489474036137839","6.329510178172373","11.678433740561065","16.138310704234097","-0.7465009260355188","0.8112972930670169","18.97227245328514"
Supreme Power Equipment Ltd,SUPREMEPWR,"Heavy Electrical Equipment","577.170262825","28.314288603498813","14.74848564656306","12.325028611673552",,,,,"20.529976230301955",,"19.8843930635838","0","-9.446254071661238","28.159155102542037"
Krishca Strapping Solutions Ltd,KRISHCA,"Iron & Steel","573.5598","52.87769784172661","23.509551310528654","12.518925056775169",,,"-40.19343762675235","-16.219126938325118","19.218395155185465",,"24.577987846049965","-11.028005171733879","1.5423921271763814","42.86039108685767"
Axita Cotton Ltd,AXITA,"Textiles","572.62722756","34.75286471694871","22.682368700117106","1.8399463952624922","29.371736924918668","11.987892643104143","1.4932860414499873","2.4262947886239643","2.6585052246509275","26.11548943905172","23.5065079541661","0.6177704620411427","-1.1952407685760338","40.220504009163676"
Shree Karni Fabcom Ltd,SHREEKARNI,"Textiles","568.5888",,,"10.675665868350386",,,,,"19.007184846505552",,"8.933542101600548","0","-11.17252270035531","52.157217077027326"
HT Media Ltd,HTMEDIA,"Publishing","565.054190701","-3.828060251578599","-1.956745248034454","-4.272847274867069","-5.6908086223375065","-3.1890718262689766","-7.13797651922502","3.9439501252268934","2.9957642618205718","-2.0982225381829096","-0.09605528439831372","2.4800728883337455","-2.8181707336468165","-2.7225949325864653"
Modi's Navnirman Ltd,MODIS,"Real Estate Development","561.581748","5.100218297281189","4.037706205813026","10.997004706889136",,,,,"12.580231065468512",,"3.2386646736422406","0","-108.90029952931108","3.6497259591429883"
3i Infotech Ltd,3IINFOLTD,"IT Services & Consulting","560.71869027","0.20349808756359727","0.14182047804888434","-36.4990210474792","10.559103852073422","6.114018478537397","-1.2903477140825714","6.326598278666578","-30.190895741556538","11.260189875733309","1.4365415195536786","8.078262001157357","9.619775518542554","-38.61947401819079"
Niyogin Fintech Ltd,NIYOGIN,"Diversified Financials","558.4735865350001","-5.841320646407008","-4.215627196946867","-8.479797979797972",,,"-25.594132110787253","-21.554543031079366","-9.101010101010091","-5.009564327509706","-4.913954577382341","-57.0211105890486","-18.595959595959595","-7.849972951854295"
Viviana Power Tech Ltd,VIVIANA,"Electrical Components & Equipments","554.8426","30.92151779401365","15.197497972894697","9.969604863221878",,,"7.39906939505658","13.833643526070034","18.434650455927045","22.464839963593114","23.239436619718305","-5.332149046317218","-5.227963525835866","45.19194222728999"
Proventus Agrocom Ltd,PROV,"Packaged Foods & Meats","554.714709","7.776166693518025","5.926411001514311","1.4422885373919196",,,,,"2.4403362683772176",,"7.485173906074657","0","2.1295669150165346","8.938275610349548"
TRF Ltd,TRF,"Industrial Machinery","552.03632798","35.70322980084616","11.10006095409195","21.351434742363477",,"-3.408081863764866","-24.700945056981038","-5.6133012187427855","32.57019438444925",,"30.58185030922632","4.0032776508380294","20.919469299598887","32.514153371075665"
Sealmatic India Ltd,SEALMATIC,"Industrial Machinery & Supplies & Components","550.421","11.808472338893559","9.465634168630656","13.433447098976108",,,"16.905262533821418","26.60280150134576","22.006825938566553","21.869948890438373","11.369622475856016","5.928783892755707","-10.47098976109215","15.540316336688416"
Almondz Global Securities Ltd,ALMONDZ,"Investment Banking & Brokerage","549.968687928","15.844300795237872","11.589223756718143","23.705816866128583","9.956293292950216","7.438850312498333","18.448829857480167","22.46071739614432","27.372669078764268","8.529470328004946","13.997534921939193","6.459534177467089","13.43584748121347","15.231141486606955"
Esconet Technologies Ltd,ESCONET,"IT Services & Consulting","549.1548","25.6422342682065","10.759493670886094","3.86363636363637",,,,,"7.258522727272733",,"18.40428243691055","0","-0.9588068181818182","23.308080808080835"
ZIM Laboratories Ltd,ZIMLAB,"Pharmaceuticals","548.847568896","7.856980186745632","4.375951293759523","4.6296296296296395","7.26311064784052","3.831122114127022","3.700384937221552","12.375295188618079","12.482555018786911","8.46892799119288","6.895469588040635","9.283047979376576","4.369296833064949","10.633633738125905"
Nila Infrastructures Ltd,NILAINFRA,"Real Estate","548.6876556","8.140965337578708","1.355062513550627","5.676084762865799","3.7641173490863737","1.11560430856943","1.8105823592078494","15.351681248765141","12.532795156407676","7.9767094589192356","10.64318959232884","35.05478338178866","32.98688193743693","13.096565566458526"
Delton Cables Ltd,DLTNCBL,"Electrical Components & Equipment","548.5968","22.899094033114576","6.491321289408409","3.471301382837647","7.56369818142124","2.400249382572526","1.8156692713870939","8.7114728537536","8.799014964955473","11.257756056198001","17.608153529220406","-4.551807208308497","-6.454820988823641","43.330087633885064"
Gokul Refoils and Solvent Ltd,GOKUL,"Packaged Foods & Meats","548.23431","0.550043304514291","0.22867972204674059","0.059482339331955875","6.210104354859082","2.5933121141643154","0.6836470489891945","2.097764695605541","1.5228793395817157","6.989760924072348","5.282241078413666","1.124395246530222","1.8268636704218317","10.210338073746046"
Trust Fintech Ltd,TRUST,"Software Services","547.9796","18.989135569201697","15.836123695095528","35.45918367346939",,,,,"50.87868480725624",,,"0","35.941043083900226","61.47058823529413"
Singer India Ltd,SINGER,"Home Electronics & Appliances","547.4329268939999","3.2058132079504325","1.90694126620901","1.0390929872768886","10.002674141357444","4.325655641203236","1.7634565152697532","3.4528729722327705","2.1520770314267947","10.278789766138157","3.4584102248650272","2.78125839933554","0.32096427829219293","4.582191780821933"
Lyka Labs Ltd,LYKALABS,"Pharmaceuticals","545.7001","-4.306632213608976","-1.622112639501694","-2.2194602272727373",,"-4.742930204535984","-20.084208769255206","9.883958611282008","14.870383522727263",,"1.881149153876418","13.855411274994106","1.5713778409090908","3.3168192123603903"
Diamines and Chemicals Ltd,DIAMINESQ,"Commodity Chemicals","544.23444375","10.947174751441816","9.861040285568588","14.513556618819779",,,,,"23.679519654751854",,"10.579974343393424","0","20.546017450042218","14.691601049868765"
Sadbhav Engineering Ltd,SADBHAV,"Construction & Engineering","544.2225776","-571.1902819327346","-7.535021442187405","-30.480613404929457","-132.29815929406126","-3.018148792369419","-14.831879956354053","21.26130869691317","-5.205718017560371",,,"16.82662532768512","55.81065718501318","-9.83234800654371"
Autoline Industries Ltd,AUTOIND,"Auto Parts","543.8088799479999","7.9552751860386595","2.2734633072090316","2.4976013889100415","-16.1991410633059","-4.1113902079267675","-5.920759682853577","4.836559631214962","8.089791815786668","2.5029186440354296","10.407732189720306","3.0827814415859267","11.447705514854599","22.548063127690103"
Reliance Communications Ltd,RCOM,"Telecom Services","543.3623019",,"-19.674814491488434","-1499.3762993762994",,"-30.78462896867679","-1738.2537165929268","-1718.6057289247171","-1460.2910602910604",,,"8.527180719159864","-8.316008316008316","8.789871550611519"
Vinsys IT Services India Ltd,VINSYS,"IT Services & Consulting","542.422792285","36.459162553733464","21.742226441965336","13.343433166297626",,,,,"17.597016664724386",,"21.460957178841298","0","-6.258011886726489","23.270279481935912"
BPL Ltd,BPL,"Home Electronics & Appliances","542.259515072","3.3745498501599136","2.2046544533197325","18.616282300639067",,,,,"27.299249791608784",,"3.429040593079134","0","9.474854126146152","4.352862882354391"
Vikram Thermo (India) Ltd,VIKRAMTH,"Pharmaceuticals","542.1772265","24.979085674917567","18.80835927078701","19.898079184633474","18.62678794495229","13.450499375247222","14.67097262366065","23.586306267352732","30.333202665621325","15.886608715122705","21.99552127394874","15.887516790390293","18.188945511564093","28.925959405045603"
IFB Agro Industries Ltd,IFBAGRO,"Alcoholic Beverages","540.76331803","-1.4674900108972055","-1.27434744893936","-0.8504367961267248","7.484417949994028","6.332178324078998","3.484381305494756","6.0802004206104","0.8399115882538669","7.174109156018704","-1.1454509991666246","2.9582191063404446","-3.3259656878223347","-2.340563345762654"
Rathi Steel and Power Ltd,RATHIST,"Steel","538.533871993",,"43.50775677158675","4.560954816709297",,"11.313421079979745","2.6860952128638034","7.850576116351017","8.542586995272424",,,"9.960599153142452","4.679144385026738","51.157742402315506"
Madhav Infra Projects Ltd,MADHAVIPL,"Construction & Engineering","538.35437532","11.48300039687782","4.038937591899764","4.65146188802192","6.2571409867776735","1.9706403623669164","1.8687542541536684","17.381251639767473","13.817199691331535","10.535157214622192","13.203444376793907","12.536776249967113","13.851496184515137","15.258599045945227"
Nahar Capital and Financial Services Ltd,NAHARCAP,"Asset Management","538.22180738","0.7660613956518199","0.6958024063166552","22.715858605369906","6.428127165475409","5.806892095699112","57.3280263011661","67.51234680317168","30.88661386903612","5.705485340481309","0.7606087457070234","124.57108273070543","-20.610392118987832","0.8842072889435645"
Energy-Mission Machineries (India) Ltd,EMMIL,"Industrial Machinery","537.895485","40.34729315628188","10.100364380233959",,,,,,,,"23.210746531600947","0","5.473872441883568","0"
Orient Bell Ltd,ORIENTBELL,"Building Products - Ceramics","537.8101256","0.2952171611019677","0.17660044150112622","0.13330242262665426","5.209623649045678","3.115841689429862","2.1839348231176094","6.674853560935008","3.5513504114987997","6.07294967120313","0.8008259389475186","6.670659788598113","5.753738263591051","0.7987179155789066"
Mach Conferences and Events Limited,MCEL,,"535.814937",,,"10.939720759133845",,,,,"15.316445113284837",,"44.21086675291072","0","7.382325892483905","64.05725393179004"
Xtglobal Infotech Ltd,XTGLOBAL,"IT Services & Consulting","532.006788455","8.694135296375125","5.142067144006772","5.299455535390206",,,"6.389153048790034","11.026342001993676","12.313974591651549",,"8.824451410658313","6.323086591493202","2.0790273556231003","9.617631439192783"
Shivalic Power Control Ltd,SPCL,"Electrical Components & Equipments","530.66716677","34.209268991877664","12.008385744234792","10.9271523178808",,,,,"19.439033891702383",,"19.95837669094692","0","4.9818621523579205","53.466509988249136"
Shalibhadra Finance Ltd,SAHLIBHFI,"Diversified Financials","529.97","13.688299817184642","8.131681656202275","36.546674801708356","12.12939718476566","5.5741100836457385","26.920229010227594","36.941690351369076","49.35936546674802","5.499938541755109","7.742018870363189","7.257563900808998","7.748627211714459","12.109140108238128"
Valiant Laboratories Ltd,VALIANTLAB,"Pharmaceuticals","529.95965","0.18971394693938914","0.11517834647086875","0.16689266715344458",,,,,"0.6675706686137554",,"0.12756322352266306","0","0.9857098153749868","-0.22001147885976202"
Goodricke Group Ltd,GOODRICKE,"Tea & Coffee","529.416","-25.10278376469311","-10.766135609809153","-8.306862451303571","-2.3790532082100255","-0.8569370927047885","-0.7025560990654351","2.9427572583348995","-4.17500749175907","0.3239572693806824","-16.13949937285271","2.6346600871094066","-2.9931075816601735","-15.146802008295147"
Euro India Fresh Foods Ltd,EIFFL,"FMCG - Foods","528.4136","3.3386691058769786","1.8075272367117894","1.9657122340903008","2.0436095855532797","1.129948000652031","1.1458062617214815","6.663874648713774","8.509110492774441","4.310394530667777","5.490048108668997","4.156948720362633","8.634772462077013","8.313627878033609"
SRG Housing Finance Ltd,SRGHFL,"Consumer Finance","527.722061795","14.54583146183879","3.573884328389885","16.619295752408025","19.553198452498528","4.595937627515431","21.872930050305847","30.64926882905661","25.16185062371704","4.476018070718356","3.238810333420523","-39.557053620444336","-110.63477025106583","4.008173047379094"
Sinclairs Hotels Ltd,SINCLAIR,"Hotels, Resorts & Cruise Lines","525.82508","17.420066152149943","14.589104339796858","31.536926147704587","12.451038116671054","10.508354173671085","25.698869042910793","46.99886000540617","48.50299401197604","12.268664019826629","18.581886278515487","22.031271777263015","23.783202825118995","21.837201699901925"
Kiran Vyapar Ltd,KIRANVYPAR,"Diversified Financials","525.740587335","2.5850616465950367","2.331475520107625","47.67654592023417","4.166927370390109","3.9066322745604203","41.04950762602515","53.307461028188904","58.26930113428467","3.7296131844479454","2.344004733899308","-11.148670221328853","-55.37220388705537","3.689181653422556"
IL&FS Engineering and Construction Company Ltd,IL&FSENGG,"Construction & Engineering","524.615433078",,"-4.351673666615161","-20.87657349254696",,"-10.48088116889476","-60.39535299368585","-48.71219107615131","-15.286126310682222",,,"10.101470789061537","-19.60969298363837","2.363103899213525"
Mangalam Organics Ltd,MANORG,"Commodity Chemicals","524.0152614","1.5853614696048939","0.889650998587842","0.892170746510203",,,"8.808643116657088","16.95488067358347","7.980983208577774","14.419948703079433","4.411116983791387","9.165006142162815","14.711713534290919","6.439219806921893"
Taylormade Renewables Ltd,TRL,"Renewable Energy Equipment & Services","523.6934957100001","25.29776083849452","16.70467951238694","22.63427109974424","5.495223819795936","3.3378894166724136","-76.8398506523084","-43.66907032180812","34.505541346973565","5.017129974270771","15.939764171047024","-5.7116007288337025","-46.7391304347826","24.703495630461923"
Pasupati Acrylon Ltd,PASUPTAC,"Textiles","523.21142027","4.0933494708748235","2.7552064838217665","2.2508532423208094","12.298216318673438","7.5580688552499655","4.542700720476651","7.7475629404834745","4.581911262798625","12.643917757408826","4.227882037533497","3.2806866298128274","12.407849829351534","5.46453780637094"
United Drilling Tools Ltd,UNIDT,"Oil & Gas - Equipment & Services","521.18124442","4.225410004521347","3.6532276692904944","7.184436274509802",,,,,"16.82751225490196",,"4.407680710941834","0","21.348501204018934","6.631100573009285"
Uravi T & Wedge Lamps Ltd,URAVI,"Electrical Components & Equipments","520.795","8.661899897854962","3.959656331714609","4.96719775070291","3.774480110000191","1.7662912792225551","2.1701632879952717","15.169109103157904","16.869728209934397","6.393188359590762","8.94390097823917","5.016964004280091","1.4761012183692597","16.20897521768252"
Swaraj Suiting Ltd,SWARAJ,"Textiles","519.2585387","21.03557998264391","6.202237991266376","5.585081871524685",,,"4.307657642334425","15.091895673457675","14.018002519123836","8.429756661074293","11.140263792369877","8.0124025656473","13.79373905563577","16.56830793622831"
Rudra Global Infra Products Ltd,RUDRA,"Iron & Steel","518.0751839640001","16.21716492131285","4.3219982225548526","3.7231563474707006","2.7252147264156354","0.8682549799881738","-0.6937753053553989","5.45211460916724","7.765389165740518","8.282839240482286","13.710958178930666","-0.4759479874757941","9.627069390630503","27.0155485171322"
Pradeep Metals Ltd,PRADPME,"Iron & Steel","517.66825","21.39668826493884","9.937140564397502","7.94935805991442","22.683364906566275","8.78197414102701","7.094986218131456","15.760406027421066","16.119828815977183","14.571373409762936","15.776543473616767","12.773055472329931","11.262482168330953","25.784199825733396"
Precot Ltd,PRECOT,"Textiles","516","4.0756384114962625","1.8047068560587742","1.6885742158036066","5.954543444756384","2.738161381549209","2.4384128505114755","10.977411359782158","8.245753421902185","7.950881937344876","7.430759122611948","7.010738878807158","12.176038136232437","10.20787444933921"
Inspirisys Solutions Ltd,INSPIRISYS,"IT Services & Consulting","514.3062452859999","35.08604206500998","1.4979286137017782","0.7425842742098744",,"-1.1546802759099641","-0.792194182241187","3.8786798077263582","4.815669135202954",,"12.161816164547277","6.771916881574821","5.821294160495325","53.16735822959896"
International Travel House Ltd,ITHL,"Hotels, Resorts & Cruise Lines","513.88646","16.940857583857248","11.745667153894344","10.169031908162344","-1.538760066808826","-1.6934307041393226","-12.344577840139229","-5.6342798754007415","17.368706499141286","-3.426817253465809","16.065596553401434","15.499616527055718","22.218204826900475","21.291472443103928"
Mazda Ltd,MAZDA,"Industrial Machinery","512.8002","15.832831022704456","13.563406342785846","13.585621309426328","13.780828558138385","11.480006738803896","11.936567867895455","18.0528433386475","19.977587172966693","13.546006169337721","15.104829210836293","12.183963301598958","18.54230421102539","19.52130603209741"
UFO Moviez India Ltd,UFO,"Movies & TV Serials","512.648901373","5.881506529011845","3.098615572675333","3.8733979294496756","-11.721544153933106","-6.141530695596323","-31.608875215548494","-8.198732173107299","18.523607590438516","-6.16590038090464","7.988783813503416","2.4591865638848733","18.28907156902229","9.171222052384783"
Shemaroo Entertainment Ltd,SHEMAROO,"Movies & TV Serials","511.55436712700003","-7.150898919888825","-3.945682559403636","-5.708548076788048","-0.624677855316167","-0.26293063393898225","-0.7417679730678819","7.631691294989871","0.6516030277071699","2.9918615276336307","-0.4842751042146556","2.7640564413474817","3.593646870479855","-0.16537449320720074"
Pavna Industries Ltd,PAVNAIND,"Auto Parts","510.558232","11.917135331387497","3.2199738401169533","3.3013411698502546",,,"2.6008524414837786","9.981628213418634","11.720386406977838",,"9.15483054422726","0","5.071807123046928","21.356823979591848"
Premier Polyfilm Ltd,PREMIERPOL,"Home Furnishing","509.320758935","24.47427824640608","15.3080181318273","6.929494079655543","17.808841483654973","9.924983798961282","4.804861885629576","9.582743490584665","11.595129171151774","15.619131361088979","21.940110475821296","5.945345553702845","9.052072120559743","28.058587018954622"
Bombay Oxygen Investments Ltd,BOMOXY-B1,"Conglomerates","507.885","14.483278853407088","13.715428666674601","79.75630019385211","7.889124025925386","7.579493864807067","-16.72386806702706","-8.496338887350158","97.49376903904735","6.098240239607856","12.44947802969719","-27.57875670415687","-2.464691221268347","14.232437472131013"
Super Sales India Ltd,SUPER,"Conglomerates","507.6728775","4.003911172041166","3.0836833401911363","4.59594557067481","6.200151543892802","4.498381267641759","5.760667664677057","15.292038267281018","12.848282884383964","6.477400795687562","4.333981679006147","10.430458238850818","7.777932055910395","5.63090418353576"
Akme Fintrade India Ltd,AFIL,"Consumer Finance","506.936277484","8.655014487335263","4.48171137488354","25.183573565406572","10.515640083805405","3.2725978673527907","17.99145307608381","24.713726659124625","32.98884960565678","3.341087773316649","4.326900612120928","36.43822987632068","-61.87109056295893","6.762335924375727"
Kothari Products Ltd,KOTHARIPRO,"Commodities Trading","506.68913997","2.7647416723751386","2.3104903658454234","3.1322304488662707","0.5139650685491302","0.4695772243005269","0.5936648703896396","1.9132085489951485","3.995064013573967","2.132532898410806","3.021793207027649","10.829373953734848","15.61005707234305","3.1304926131775255"
Raghuvir Synthetics Ltd,RAGHUSYN,"Textiles","506.65625","19.655606887862167","4.470554520704955","1.9159911569638837",,,,,"6.734627036764096",,"13.354581673306745","0","6.640465078195365","15.363177146838499"
DU Digital Global Ltd,DUGLOBAL,"IT Services & Consulting","505.62109","4.117941029485258","3.541039965620971","11.501954215522055",,,"10.850991103876584","23.000446057011075","29.14572864321608",,"3.3762825101407774","-42.0685585479466","-32.99832495812395","4.862039625622948"
ELGI Rubber Co Ltd,ELGIRUBCO,"Tires & Rubber","505.15465","6.238630283574114","2.1220062604644423","2.7772484756097606","-1.2059955893328242","-0.4831124092731482","-0.645410410264286","9.00593534704468","13.876714939024396","3.741619995409342","7.46944774406572","6.892862108708591","1.4338795731707317","13.370901639344268"
Banswara Syntex Ltd,BANSWRAS,"Textiles","504.272829404","6.807907440042856","3.3236696904516716","2.7690557628927617","12.932200557350706","5.62062014103958","3.974179279984053","11.772077329933008","9.383935736713731","11.564792077461325","7.324282406887065","9.861997181344249","11.098038910142039","10.783655191715608"
Valiant Communications Ltd,VALIANT,"Telecom Equipments","503.9477839","14.612302616073528","12.597785228080864","13.256360915116524","3.3415300417867457","2.8489794247918336","1.5091076160051773","10.559739708030532","23.048963010476797","2.812940286147715","11.948632049134556","1.2784318618694779","6.585418002993372","15.975998499906238"
Emkay Global Financial Services Ltd,EMKAY,"Investment Banking & Brokerage","501.80235643599997","14.386065991535014","3.6142767271087486","10.2536563793158","7.749360769525106","1.874678928421659","5.336874026372857","11.076072360857413","16.98834381021576","5.798586728638556","11.08190229080606","8.354703231414442","7.003190447610323","15.67635002673321"
Anjani Portland Cement Ltd,APCL,"Cement","501.603470064","-12.328615831242839","-3.827484019495002","-6.250999968001042",,,,,"4.790246712105194",,"-0.9476839764046189","0","8.422130491824262","-2.269491144363133"
