Name,Ticker,"Sub-Sector","Market Cap","PE Ratio","PB Ratio","PS Ratio","Dividend Yield","EV/EBITDA Ratio","EV / Revenue Ratio","EV / Free Cash Flow","Price / Free Cash Flow","Price / CFO","EV / Invested Capital","Price / Sales","EV / EBIT Ratio","Sector PB","Sector PE","Sector Dividend Yield"
KEI Industries Ltd,KEI,"Cables","40619.024865370004","69.94356315282215","12.902014396913229","4.982034424374778","0.07771568471825363","45.23028171304608","4.916520693401282","190.87131501057095","193.41471770568072","66.53402926350533","12.093795403641575","4.982034424374778","48.59480756639749","7.221409012046209","51.941616477186834","0.4516689203640393"
Godrej Industries Ltd,GODREJIND,"Diversified Chemicals","40480.96861869","675.0203204716997","2.677479196371337","2.2368908303313586",,"26.02676304176942","3.8652741296442823",,,,"1.5856251171641091","2.2368908303313586","30.19163377100468","3.6662453399453305","32.198868092644055","1.1571707320772924"
Mahindra and Mahindra Financial Services Ltd,M&MFIN,"Consumer Finance","40427.250153","20.917607144963746","2.0239065581936493","2.5225362200440147","1.9236115432458905","47.26914498031804","8.444362228705955",,,,"1.1440393561245166","2.5225362200440147","52.288859412019235","2.5848589347625337","18.559317201667593","0.7618004589993831"
Apar Industries Ltd,APARINDS,"Electrical Components & Equipments","40129.954259175","48.63588401446473","10.352270190993542","2.4711460736058144","0.5104875155773765","24.1626931412559","2.4604437143452254",,,,"9.180996141858433","2.4711460736058144","25.980645455664142","7.221409012046209","51.941616477186834","0.4516689203640393"
Exide Industries Ltd,EXIDEIND,"Batteries","40098.75","45.73932335629883","3.1080688292059064","2.3783038546923736","0.4239533651298357","21.262309659937976","2.410843149826545",,,"26.184202793504024","2.8983383923841144","2.3783038546923736","30.08041945104311","7.221409012046209","51.941616477186834","0.4516689203640393"
APL Apollo Tubes Ltd,APLAPOLLO,"Building Products - Pipes","39891.380829359994","54.463684164382194","11.06673680703097","2.1925967014549563",,"32.1126648167067","2.236383908763872","97.63877622710694","95.72706092666539","35.88774409780848","8.567939494945112","2.1925967014549563","37.29049392761506","7.221409012046209","51.941616477186834","0.4516689203640393"
3M India Ltd,3MINDIA,"Stationery","39845.96072375","68.29838488155845","18.559679131286362","9.336745216629762","1.936601053115171","45.98481044669622","9.022834750682462","62.95788352857985","65.14823047603088","61.96594361654978","17.785080862111972","9.336745216629762","49.0882560888161","7.221409012046209","51.941616477186834","0.4516689203640393"
360 One Wam Ltd,360ONE,"Investment Banking & Brokerage","39367.602433609994","48.95189370140884","11.411792352911672","13.46025186379939","1.5040879286427564","45.251847043326016","16.480619555859857",,,,"3.730276329326882","13.46025186379939","47.79320843358717","2.5848589347625337","18.559317201667593","0.7618004589993831"
Deepak Nitrite Ltd,DEEPAKNTR,"Commodity Chemicals","39365.75949342","48.54576334125044","8.162631460810172","5.02257781476085","0.2598581262406449","30.48256463525356","4.987812779852917","367.5907803800661","370.1528866330046","44.8326532280482","7.65220513263884","5.02257781476085","35.004100475833155","3.6662453399453305","32.198868092644055","1.1571707320772924"
Max Financial Services Ltd,MFSL,"Insurance","39362.065206405","115.73333688043863","9.008285816448625","0.8443475699339873",,"94.448520934875","0.8469270279667951","6.710069137260284","6.689632498488284","6.4454750924613515","8.070610678501712","0.8443475699339873","95.17480283098497","2.5848589347625337","18.559317201667593","0.7618004589993831"
Godfrey Phillips India Ltd,GODFRYPHLP,"FMCG - Tobacco","39253.9223931","44.453667930987635","9.258655657971083","8.126416265513694","0.7417499557985081","31.112102150692934","8.16111311319329","207.33983270972493","206.45833057960346","135.24642500378997","8.600296350382003","8.126416265513694","35.16262522575639","11.450151516106503","57.65372818552274","1.2462104573186603"
Ajanta Pharma Ltd,AJANTPHARM,"Pharmaceuticals","38986.939779385","47.76816077457514","10.928793219463412","9.080858307316499","1.6571546629613194","30.68855729175752","8.98174130900983","60.951221476598796","61.6238418414077","49.66046311715515","10.703650594948426","9.080858307316499","34.39481222629198","6.5551937051261975","51.23023092207714","0.48108310721408415"
Blue Star Ltd,BLUESTARCO,"Home Electronics & Appliances","38644.27133066","93.12994657346651","14.7913295532318","3.9703276833643777","0.37244938678868816","53.67673610248995","3.9312031137182055",,,"133.61548762416152","13.39963486344535","3.9703276833643777","62.19273995621213","7.273486839446574","43.2017612050237","0.4559918237589867"
New India Assurance Company Ltd,NIACL,"Insurance","38513.76","34.10319392914371","1.3763255801819891","0.8852925904037768",,"16.170049730708506","0.5583136167510153",,,,"0.8679857041928627","0.8852925904037768","16.803324847109568","2.5848589347625337","18.559317201667593","0.7618004589993831"
Punjab & Sind Bank,PSB,"Public Banks","37901.381811624","63.652730437364276","2.4399879364457187","3.4722692890924334","0.35765379113018597","28.07371289290952","2.7958876465582274","20.080386240137912","24.938236892522088","21.671802417332234","1.9646898213481505","3.4722692890924334","32.570300759470754","2.5848589347625337","18.559317201667593","0.7618004589993831"
Indraprastha Gas Ltd,IGL,"Gas Distribution","37485.04284","18.883486647826032","3.8845288300415657","2.567118785864119",,"11.577220867222298","2.365879091822416","114.12422067325161","123.83153130058471","24.4718773437092","3.5501534107491524","2.567118785864119","13.44197305110796","3.787007383301973","25.07445908285819","1.131261574042328"
NLC India Ltd,NLCINDIA,"Metals - Diversified","37321.324331234995","20.12918700345449","1.9271352040426575","2.4544137323412776",,"11.128201246480717","4.065974452592761","26.149978569231912","15.785359020105316","6.636400455077857","1.4797478210258745","2.4544137323412776","16.571264703060073","3.6662453399453305","32.198868092644055","1.1571707320772924"
LIC Housing Finance Ltd,LICHSGFIN,"Home Financing","37107.24998","7.796934781192673","1.1787541059324527","1.3603461415510048","1.3341239252890602","46.96652373483761","10.56074426749958",,,,"1.013993071204962","1.3603461415510048","47.50268700293682","2.5848589347625337","18.559317201667593","0.7618004589993831"
IPCA Laboratories Ltd,IPCALAB,"Pharmaceuticals","36703.389218059994","67.05652547375531","4.750018017090721","4.64728104946175","0.2764913250846755","28.8524452270225","4.897721044295767","72.43014552581218","68.72650354472427","38.85395566406605","4.220381874586486","4.64728104946175","39.333468119480976","6.5551937051261975","51.23023092207714","0.48108310721408415"
IRB Infrastructure Developers Ltd,IRB,"Construction & Engineering","36680.886","60.54849870421418","2.6687663656252565","4.472318868145374","0.790253539677313","13.974300454566905","6.499415491309183","13.973677712272497","9.61544043053484","9.048541241652872","1.6453734964303246","4.472318868145374","18.90527827724521","7.221409012046209","51.941616477186834","0.4516689203640393"
Cholamandalam Financial Holdings Ltd,CHOLAHLDNG,"Diversified Financials","36655.099469709996","20.67965352701804","1.656801045637728","1.4051227315967947","0.028175507799492846","32.67685313641446","6.8234962666774255",,,,"1.140035652237104","1.4051227315967947","34.232447881894224","2.5848589347625337","18.559317201667593","0.7618004589993831"
J K Cement Ltd,JKCEMENT,"Cement","35791.040204455","45.257565095475606","6.725565841442676","3.058786144542033",,"18.33637522027089","3.446550159084305","51.275639166503495","45.50672626122695","18.269310188688056","3.7096891294467795","3.058786144542033","24.790864062145754","3.6662453399453305","32.198868092644055","1.1571707320772924"
Syngene International Ltd,SYNGENE,"Labs & Life Sciences Services","35784.1757376","70.16505046588235","8.404381543895909","9.997813963343765","0.14043043877408123","32.23573977292257","9.852111012963793","66.37055474797667","67.35210942518353","34.33852388216103","7.3265480443798054","9.997813963343765","52.78843673293412","6.5551937051261975","51.23023092207714","0.48108310721408415"
Aditya Birla Fashion and Retail Ltd,ABFRL,"Retail - Apparel","35683.208182229995","-56.81858568553551","7.556607663979321","2.5047544769675256",,"25.165427479888645","3.1220718088295887","74.83154967819706","60.03534529372274","26.601467259751","3.1383249695873885","2.5047544769675256","396.4844730097155","7.273486839446574","43.2017612050237","0.4559918237589867"
Star Health and Allied Insurance Company Ltd,STARHEALTH,"Insurance","35367.841789125","41.85493874525165","5.540092824401863","2.5215123573141156",,"29.803346179666768","2.5233246489576113","29.83072626288486","29.80930136381451","26.999176913130935","5.163899192750052","2.5215123573141156","31.353378915821473","2.5848589347625337","18.559317201667593","0.7618004589993831"
Kaynes Technology India Ltd,KAYNES,"Electrical Components & Equipments","35058.0586213","191.2709838032626","14.088198218704667","18.84294808028852",,"108.3134833364259","18.197205446429535",,,"499.82974937696036","12.044250350869083","18.84294808028852","117.78676809525469","7.221409012046209","51.941616477186834","0.4516689203640393"
Endurance Technologies Ltd,ENDURANCE,"Auto Parts","34513.03638528","50.717173233328296","6.933893002282298","3.3421846518303893","0.3464297358982719","24.057997881509014","3.2933384320596826","153.01280655664544","155.28226574858283","32.649099305905835","5.921979665820387","3.3421846518303893","36.19402139724563","7.273486839446574","43.2017612050237","0.4559918237589867"
Dalmia Bharat Ltd,DALBHARAT,"Cement","34404.674801905","41.65214867058717","2.0842475799300297","2.2927278956354122","0.49061026465698165","11.806865832003048","2.3234489405507794",,,"13.056802581368121","1.6359644708101069","2.2927278956354122","23.962663094092783","3.6662453399453305","32.198868092644055","1.1571707320772924"
Bandhan Bank Ltd,BANDHANBNK,"Private Banks","34334.627587125","15.399732497499521","1.5888569910060986","1.6323184777567752","0.7037952037977356","5.711103505159587","0.863548275605714","1.274584772094941","2.4092784777998038","2.318588180719145","0.8405557698844128","1.6323184777567752","6.172158709279256","2.5848589347625337","18.559317201667593","0.7618004589993831"
CRISIL Ltd,CRISIL,"Stock Exchanges & Ratings","34255.75630125","52.02563073514672","15.647185031129244","10.595131790956836","1.152546344409839","34.00042691434051","10.254727975494564","46.21703462774262","47.7512006206613","43.89906360289878","14.824051141139599","10.595131790956836","38.049917716271125","2.5848589347625337","18.559317201667593","0.7618004589993831"
Tata Investment Corporation Ltd,TATAINVEST,"Asset Management","34193.059966240005","88.82698593609396","1.141095759910109","75.88508392605253","0.41431456833600905","83.2011501898442","75.12643415575137","144.24416211965232","145.70078390250555","145.58911677697353","1.1296878258160912","75.88508392605253","83.39382135947973","2.5848589347625337","18.559317201667593","0.7618004589993831"
National Aluminium Co Ltd,NATIONALUM,"Metals - Aluminium","34007.074168092","17.102216875417152","2.363557231577784","2.4595274327146015","2.700367249945993","9.012916051467398","2.2677473439441305","29.50984825803451","32.005453129380534","12.50572722889987","2.1647595091910157","2.4595274327146015","11.488480215767465","3.6662453399453305","32.198868092644055","1.1571707320772924"
Metro Brands Ltd,METROBRAND,"Footwear","33504.97510065","81.22221303883532","17.698564305262824","13.802141733394574","0.40578168045665086","43.854963201300606","13.917671162606277","71.28478763719801","70.69305855185145","56.780394354409566","11.293731982620873","13.802141733394574","62.41880226254912","7.273486839446574","43.2017612050237","0.4559918237589867"
Mangalore Refinery and Petrochemicals Ltd,MRPL,"Oil & Gas - Refining & Marketing","33374.738510411","9.278363801006686","2.512683108118194","0.3681353499007599","1.5754404575663743","5.826387407968647","0.5076519642688174","8.384616234361632","6.08029486434888","4.737338398420875","1.7721976789119482","0.3681353499007599","6.92932014068642","1.7847787623946858","13.697295110650469","1.876426309718709"
Brainbees Solutions Ltd,FIRSTCRY,"Retail - Apparel","33297.876678815","-121.40989090211791","8.782336271202915","5.064246524201951",,"210.44950330125207","5.272528083846002",,,,"6.648883810889316","5.064246524201951",,"7.273486839446574","43.2017612050237","0.4559918237589867"
Brigade Enterprises Ltd,BRIGADE,"Real Estate","33247.420543875","73.61976161704804","9.344701647289547","6.565251926557271","0.13901830350720207","27.053348516955392","7.274966291258158","563.0677142576035","508.13725422397977","99.54913630718904","4.08091944768907","6.565251926557271","34.76533475245822","4.4276461090211905","66.33620167677743","0.6661621290539578"
Go Digit General Insurance Ltd,GODIGIT,"Insurance","32829.68961734","180.7006253706517","12.174204244265129","4.516372123050637",,"164.5294717661153","4.5155384503785925","19.264389246318633","19.267945897432284","19.08181463050213","10.773643799222757","4.516372123050637","180.66727002058565","2.5848589347625337","18.559317201667593","0.7618004589993831"
Himadri Speciality Chemical Ltd,HSCL,"Commodity Chemicals","32662.76406096","79.51787920186958","10.734478574255863","7.72642446816372","0.07540613710472396","47.314791094796185","7.695658585507436","92.41982915530808","92.78930729513365","80.69662036999704","8.91856735274073","7.72642446816372","51.014087782976794","3.6662453399453305","32.198868092644055","1.1571707320772924"
Sun Tv Network Ltd,SUNTV,"TV Channels & Broadcasters","32513.9515731","16.889750280820955","3.0841362786464463","6.777425135980189","2.0301799890915704","8.694031367227016","5.714705615574301","16.51427100034937","19.58530201015589","14.974416972827337","2.591256161169066","6.777425135980189","10.457331232801993","15.07506118075096","-166.21401613556694","0.3400219150141426"
Emami Ltd,EMAMILTD,"FMCG - Personal Products","32501.79","44.92237840527423","13.224420293688027","8.966283114797966","1.0744023636852","32.678740460722985","8.895287857010834","43.66680209095095","44.01531648655237","41.7219162783533","12.636652218555765","8.966283114797966","40.26528471528467","11.450151516106503","57.65372818552274","1.2462104573186603"
Apollo Tyres Ltd,APOLLOTYRE,"Tires & Rubber","32447.307331140004","18.84433538797578","2.3339709305613003","1.270866055704978","1.1743981209630063","7.90678612188618","1.407539948696618","13.26522362819387","11.97715378950205","9.433673108788437","1.9107918967134556","1.270866055704978","11.716375143416045","7.273486839446574","43.2017612050237","0.4559918237589867"
Inox Wind Ltd,INOXWIND,"Heavy Electrical Equipments","32418.83741216","-801.6527549990061","14.791842481833486","18.017371888201588",,"116.89497041717125","20.067518888996336",,,,"6.63727172685997","18.017371888201588","181.5003891231529","7.221409012046209","51.941616477186834","0.4516689203640393"
Embassy Office Parks REIT,EMBASSY,"Real Estate","32216.064643341","33.41811421152974","1.384198218168081","8.099617004570986","7.811861963469806","15.307110496086542","12.104512063754187","50.07223421597159","33.50535053180485","12.434314193269135","1.196653295776024","8.099617004570986","22.122516848859313","4.4276461090211905","66.33620167677743","0.6661621290539578"
NBCC (India) Ltd,NBCC,"Construction & Engineering","31534.2","78.52728042433448","13.072308884918485","2.9562970678151537",,"46.29811453744493","2.4631758945287197","929.7303609341826","1115.859872611465","431.67967145790556","10.888956119556388","2.9562970678151537","46.734578441835644","7.221409012046209","51.941616477186834","0.4516689203640393"
Delhivery Ltd,DELHIVERY,"Logistics","31499.3930046","-126.4071311232388","3.4445706511020098","3.661472661593201",,"53.90082211484752","3.54383715834024",,,"66.67949408255716","2.9559252049497817","3.661472661593201",,"7.221409012046209","51.941616477186834","0.4516689203640393"
Central Depository Services (India) Ltd,CDSL,"Stock Exchanges & Ratings","31436.735","75.00652557740027","20.85798312079513","34.64828448931457","0.7313100422165342","52.92434345858475","34.028000352690924","98.80294738863286","100.60399065540194","81.45498004871224","20.466109615920033","34.64828448931457","55.515697768507366","2.5848589347625337","18.559317201667593","0.7618004589993831"
Hindustan Copper Ltd,HINDCOPPER,"Mining - Copper","30968.9442405","104.86927039551655","13.552496046361007","17.47949418957742","0.28727556596409054","51.671417346938775","17.56308480440022",,,"106.03623995240704","12.409242509880082","17.47949418957742","72.81566022487948","3.6662453399453305","32.198868092644055","1.1571707320772924"
Motherson Sumi Wiring India Ltd,MSUMI,"Cables","30938.913308135998","48.47080261340435","18.451164902275757","3.7118826778486156","1.1431837667905116","30.320275765254387","3.710778911847008","45.504948224416644","45.518483607673964","39.113670427479136","15.976916838749933","3.7118826778486156","35.43734338695692","7.221409012046209","51.941616477186834","0.4516689203640393"
Vedant Fashions Ltd,MANYAVAR,"Textiles","30870.009693109998","74.53463479515658","19.27111250100507","21.479271982403283","0.6687376699984517","42.168917475932666","21.352929093452545","64.059678731495","64.43871267296372","63.90247928523226","14.997033520554169","21.479271982403283","51.75987467213695","7.273486839446574","43.2017612050237","0.4559918237589867"
ZF Commercial Vehicle Control Systems India Ltd,ZFCVINDIA,"Auto Parts","30867.8462016","75.94500234124729","11.062514989947354","7.8936409693975405","0.10446110360083569","44.68383546555763","7.555916859507937",,,"160.05312766566422","10.589212740376517","7.8936409693975405","53.58089799909325","7.273486839446574","43.2017612050237","0.4559918237589867"
Poonawalla Fincorp Ltd,POONAWALLA,"Consumer Finance","30806.107041495","18.307001658888726","3.7719854637759145","5.61351112758093","0.5002583812112896","20.562997820926014","8.337197088385253",,,,"1.9567069402079735","5.61351112758093","21.126132206146227","2.5848589347625337","18.559317201667593","0.7618004589993831"
TVS Holdings Ltd,TVSHLTD,"Auto Parts","30786.68444082","38.46460405654725","4.403312557417285","0.7642785649979816","0.6177403674812035","15.197728871064678","1.4398673264354667",,,,"1.7457390064534304","0.7642785649979816","20.815513971626647","7.273486839446574","43.2017612050237","0.4559918237589867"
Gland Pharma Ltd,GLAND,"Pharmaceuticals","30339.02979045","39.275858672876275","3.4777150647478625","5.1995266103709366","1.0857837191078943","19.20546646430211","4.948066446119596","48.23699300038427","50.68839140316437","30.436426354785315","3.174113681762662","5.1995266103709366","24.916521213084906","6.5551937051261975","51.23023092207714","0.48108310721408415"
Piramal Pharma Ltd,PPLPHARMA,"Pharmaceuticals","30267.644210047998","1698.5209994416489","3.8258410629319566","3.600701901257667","0.048079161129986475","25.10363153436477","4.086413365871207","117.43779217110428","103.4791255044376","30.13085015036534","2.721584008440181","3.600701901257667","54.71750328148089","6.5551937051261975","51.23023092207714","0.48108310721408415"
Radico Khaitan Ltd,RADICO,"Alcoholic Beverages","30167.548190179998","115.06865083793029","12.365675060124117","7.297705811105415","0.13297268060073214","59.17967040981835","7.471328883115943",,,"164.9671799102094","9.479914851941546","7.297705811105415","75.67695332299354","11.450151516106503","57.65372818552274","1.2462104573186603"
Sumitomo Chemical India Ltd,SUMICHEM,"Commodity Chemicals","30001.15446228","81.182937254174","12.272669596563784","10.205793423054681","0.9816155061974876","51.68846147238232","10.037121962117553","42.54982400859495","43.2648637386326","39.62274583287769","11.92230663580087","10.205793423054681","58.00826608658384","3.6662453399453305","32.198868092644055","1.1571707320772924"
Century Textiles and Industries Ltd,CENTURYTEX,"Paper Products","29990.85096","593.5256473382179","7.32430970767089","6.562535084168306","0.1862162566660296","70.81778868209148","6.985531970389561",,,,"4.839609386346168","6.562535084168306","132.50851303337222","3.6662453399453305","32.198868092644055","1.1571707320772924"
Global Health Ltd,MEDANTA,"Hospitals & Diagnostic Centres","29937.66214536","82.95279064937654","10.50886764439764","12.56364657278587",,"48.23036165376176","12.270316652689182","189.4802160933187","194.00986420426418","87.88651404814466","9.404411697938913","12.56364657278587","56.32140105821165","6.5551937051261975","51.23023092207714","0.48108310721408415"
BASF India Ltd,BASF,"Diversified Chemicals","29747.6232336","52.81236926092275","9.228361480874824","2.1488885734718557","0.2182609228648033","30.322183110779687","2.115065615584768","41.45404034149311","42.11695039515227","36.85102724542887","8.663647515393968","2.1488885734718557","37.809146737603264","3.6662453399453305","32.198868092644055","1.1571707320772924"
Multi Commodity Exchange of India Ltd,MCX,"Stock Exchanges & Ratings","29559.77544078","355.6705022353515","21.44390189179307","38.948764646454265",,"204.69232479939234","37.26827607028224","74.8898152954353","78.26672167120314","56.746415773895684","20.494000884539858","38.948764646454265","276.6199065112963","2.5848589347625337","18.559317201667593","0.7618004589993831"
KPR Mill Ltd,KPRMILL,"Textiles","29365.24074","36.462706574781116","6.7378822916642775","4.792806970526886","0.5820044232336165","23.246766164346777","4.94743228104078","85.51533483792703","82.84266860383107","43.31539773431277","5.494751477799026","4.792806970526886","27.192059941153236","7.273486839446574","43.2017612050237","0.4559918237589867"
Gillette India Ltd,GILLETTE,"FMCG - Personal Products","29346.57228237","71.28144834192378","29.677176023269215","11.035948029982928","1.4434660952021405","44.208382731010545","10.864650863187148","75.26262089345352","76.44924657402245","63.438331782036315","29.2150572674662","11.035948029982928","50.60794261906182","11.450151516106503","57.65372818552274","1.2462104573186603"
Suven Pharmaceuticals Ltd,SUVENPHAR,"Pharmaceuticals","29141.3233381","97.05039910114228","14.21063522560919","26.176565526561628",,"60.68273788907655","25.49442478675242","92.5427087224885","95.01882467018814","81.29135053029457","13.41509939551064","26.176565526561628","68.70306537750234","6.5551937051261975","51.23023092207714","0.48108310721408415"
Sundram Fasteners Ltd,SUNDRMFAST,"Auto Parts","28925.22077235","55.44629039324877","8.405244708397625","5.056441301562634","0.4976208637535869","31.40821245706057","5.165787211951115","156.20430686304047","152.8978791222645","49.13239022345088","7.228882222856891","5.056441301562634","40.61788623472573","7.273486839446574","43.2017612050237","0.4559918237589867"
Bayer Cropscience Ltd,BAYERCROP,"Fertilizers & Agro Chemicals","28913.719598659998","39.04621147692101","10.147301045363934","5.577277033806566","2.1760925150189245","26.804753235420293","5.351436981339454","30.624704270515505","31.91712065201457","30.384320721584697","9.578083755794923","5.577277033806566","28.868802912237253","3.6662453399453305","32.198868092644055","1.1571707320772924"
Crompton Greaves Consumer Electricals Ltd,CROMPTON,"Home Electronics & Appliances","28889.504594205","65.66990496955123","8.376270189130379","3.9144609352327846","0.6678276294800175","37.22048265760867","3.9392122969844983","38.27199730681788","38.031521805909534","34.253215629652246","7.035587826755256","3.9144609352327846","44.57145094625606","7.273486839446574","43.2017612050237","0.4559918237589867"
Emcure Pharmaceuticals Ltd,EMCURE,"Pharmaceuticals","28867.75365302","57.94643231968363","9.24726873719312","4.298841687418469",,"24.1546340426855","4.592561643816156","39.03273424335852","36.53637297720571","26.309425151306918","5.6517542805814465","4.298841687418469","31.979586313365196","6.5551937051261975","51.23023092207714","0.48108310721408415"
J B Chemicals and Pharmaceuticals Ltd,JBCHEPHARM,"Pharmaceuticals","28841.8855656","52.19022775745079","9.866106654260724","8.190343627085435","0.6591581176882221","30.786316654106383","8.166904418804755","53.33310875602701","53.48617603590238","36.02488797991531","8.712365893037827","8.190343627085435","36.13709485022118","6.5551937051261975","51.23023092207714","0.48108310721408415"
Carborundum Universal Ltd,CARBORUNIV,"Industrial Machinery","28502.454321359997","61.79527864313593","8.729641570759139","5.910061650395007","0.26700522818825356","32.88112171268315","5.858903585410662","77.15086916055046","77.82452577916119","47.38483869155957","8.221261051747064","5.910061650395007","42.26230865619674","7.221409012046209","51.941616477186834","0.4516689203640393"
Authum Investment & Infrastructure Ltd,AIIL,"Diversified Financials","28313.17817","6.607771643215717","2.736865839995901","10.609034154182812",,"6.846545867464075","10.861276751924102","8.976327935711632","8.76786144246253","8.634277732712036","2.5263855396589516","10.609034154182812","6.859767266350496","2.5848589347625337","18.559317201667593","0.7618004589993831"
Timken India Ltd,TIMKEN,"Industrial Machinery","28275.09820427","72.104600918728","11.697120389642032","9.583771944056727","0.06650616512150676","45.35145993716364","9.425656356203248","355.29076535415857","361.2507755751883","83.18162568919158","11.384699362682845","9.583771944056727","52.666821091021","7.221409012046209","51.941616477186834","0.4516689203640393"
ICICI Securities Ltd,ISEC,"Investment Banking & Brokerage","28142.6673609","16.610987570032226","7.229582311782796","5.5730261319062135","3.3320364927555737","14.18823981311822","6.697844936611351",,,,"1.6277188715136495","5.5730261319062135","14.867416289033653","2.5848589347625337","18.559317201667593","0.7618004589993831"
PNB Housing Finance Ltd,PNBHOUSING,"Home Financing","27926.895541609996","18.51903869444499","1.8649709466003406","3.957282044243448",,"40.06630901436344","11.383807708504497",,,,"1.1478121630958995","3.957282044243448","41.116001607866316","2.5848589347625337","18.559317201667593","0.7618004589993831"
Natco Pharma Ltd,NATCOPHARM,"Pharmaceuticals","27637.54849035","19.907475682741474","4.721865078394355","6.69692711002205",,"14.159270279515823","6.448508199944267","31.20219074961895","32.40420739869856","22.81078614258006","4.275556848215864","6.69692711002205","15.721834046405144","6.5551937051261975","51.23023092207714","0.48108310721408415"
ITI Ltd,ITI,"Telecom Equipments","27332.428951410002","-48.04265793329466","11.511590147750534","20.892039832305258",,,"22.16222870769031",,,,"6.8206672307965555","20.892039832305258",,"15.07506118075096","-166.21401613556694","0.3400219150141426"
Hatsun Agro Product Ltd,HATSUN,"FMCG - Foods","27293.395042955","102.11536606912235","17.35944986036254","3.406147905392875","0.48976025074793184","32.48698935809777","3.736236087317702",,,,"7.010428409210756","3.406147905392875","58.466556737403835","11.450151516106503","57.65372818552274","1.2462104573186603"
Aegis Logistics Ltd,AEGISLOG,"Oil & Gas - Storage & Transportation","27070.875","47.56034891688187","6.0671454633472885","3.7413914153943537","0.42144786601836853","25.47375778770688","3.9161337625129393","724.6860613810737","692.3497442455239","41.29616493524324","3.9755847577837917","3.7413914153943537","29.00019957628419","1.7847787623946858","13.697295110650469","1.876426309718709"
Dr. Lal PathLabs Ltd,LALPATHLAB,"Hospitals & Diagnostic Centres","26934.90421875","75.29394856106566","14.286269654630125","11.732200930717264","0.5578639982517574","38.728533215533396","11.444250272779543","54.97766105618331","56.36096300219711","50.314580200530514","12.321823485789995","11.732200930717264","49.12739892438438","6.5551937051261975","51.23023092207714","0.48108310721408415"
Jyoti CNC Automation Ltd,JYOTICNC,"Computer Hardware","26772.246861120002","177.46418441681016","19.61868554928442","19.90560824197002",,"86.82069111027255","19.844766283844873",,,,"15.997516714188958","19.90560824197002","97.17266851538206","19.61868554928442","177.46418441681016","0"
Pfizer Ltd,PFIZER,"Pharmaceuticals","26671.613971979998","48.37685954324993","7.41797170160254","11.198890663948639","0.6003968944970156","29.941360523416435","10.356392039057283","103.6740530956244","112.10799870530873","103.8452498519701","6.784082968751804","11.198890663948639","32.39014310174654","6.5551937051261975","51.23023092207714","0.48108310721408415"
SKF India Ltd,SKFINDIA,"Industrial Machinery","26605.534168079997","48.21590099325841","9.917261827632093","5.704237660308264","2.413783523168198","31.289114705074958","5.444738113765149","51.43849335240023","53.8900833868341","42.630925296159205","9.424787500539985","5.704237660308264","34.45610649238157","7.221409012046209","51.941616477186834","0.4516689203640393"
Grindwell Norton Ltd,GRINDWELL,"Industrial Machinery","26217.3888","68.338517360025","12.685199030371063","9.516017248137986","0.7179357236369779","43.70024327915771","9.310498715100833","131.16106151250193","134.05629084215371","71.25452193292385","11.934328730412773","9.516017248137986","49.701935283859704","7.221409012046209","51.941616477186834","0.4516689203640393"
Laurus Labs Ltd,LAURUSLABS,"Pharmaceuticals","26170.79310156","163.00711991005892","6.358971685953587","5.164775032525059","0.16475338929422756","35.59310696352507","5.646379162641079",,,"39.31378434640749","4.27480820944364","5.164775032525059","68.24205290645418","6.5551937051261975","51.23023092207714","0.48108310721408415"
KEC International Ltd,KEC,"Construction & Engineering","26145.887229","75.3961797941072","6.383740808408821","1.3090963325517577","0.39331366764995085","21.20013720045168","1.4949396458725437","404.79443097885036","354.47244074023865","84.03254878511281","3.6949183092369124","1.3090963325517577","24.41324047145989","7.221409012046209","51.941616477186834","0.4516689203640393"
Ratnamani Metals and Tubes Ltd,RATNAMANI,"Building Products - Pipes","26062.30836","41.84766672554145","8.10344765872769","5.078085376760172","0.37651614985342763","26.78982455634105","5.0650171871925105","87.17676099131424","87.40168469767596","50.97961457660935","7.71584988142128","5.078085376760172","29.783728643446345","7.221409012046209","51.941616477186834","0.4516689203640393"
Tata Chemicals Ltd,TATACHEM,"Diversified Chemicals","25923.99884928","96.73133898985074","1.121571292259237","1.6089870189473685","1.4745560637556376","13.290597798837608","1.9302382602581927","26.31133574389171","21.93231713137056","8.59549033464191","1.0844927589803675","1.6089870189473685","22.867646212705882","3.6662453399453305","32.198868092644055","1.1571707320772924"
Whirlpool of India Ltd,WHIRLPOOL,"Home Electronics & Appliances","25914.20563665","119.39829357100056","6.742380768639357","3.7054224849683783","0.2447885182723294","43.92398999169523","3.441018938292064","44.23971108085004","47.63903457295439","42.47534115169644","5.9063517039519535","3.7054224849683783","71.2912538116186","7.273486839446574","43.2017612050237","0.4559918237589867"
Narayana Hrudayalaya Ltd,NH,"Hospitals & Diagnostic Centres","25871.872481475","32.7794955863963","8.96744035072563","5.079449739562064","0.31595827344360666","21.121278746971903","5.152475042697077","273.4016301851758","269.5267473848841","24.256396476162575","5.816733635388915","5.079449739562064","26.233591380836476","6.5551937051261975","51.23023092207714","0.48108310721408415"
