Name,Ticker,"Sub-Sector","Market Cap","Close Price","1W Return","1M Return","6M Return","1Y Return","1W Change in Volume","1M Average Volume","3M Average Volume","1W Return vs Nifty","1M Return vs Nifty","6M Return vs Nifty","1Y Return vs Nifty","% Away From 52W High","% Away From 52W Low","5Y CAGR"
Titan Intech Ltd,TITANIN,"Electrical Components & Equipment","101.317804452","43.02","-5.010893246187358","27.3736488460415","-35.122907555421506","33.240418118466934","-24.401439226978535","673543.125","582835.1384615385","-6.853303187415639","23.96549560138916","-50.18409355269205","7.192775655482723","74.33751743375171","50.78864353312302","60.81334402502385"
Auro Impex & Chemicals Ltd,AUROIMPEX,"Metals - Diversified","101.205636","82.95","1.3664596273291856","10.270270270270263","3.3644859813084147","21.71680117388114","-40","35666.666666666664","39212.307692307695","-0.47595031389909526","6.862117025617923","-11.696700015962127","-4.33084128910307","42.25437010247137","40.000000000000014",
Archit Organosys Ltd,ARCHITORG,"Commodity Chemicals","100.96195716","49.2","3.661513425549236","8.126458731169103","19.708029197080293","-11.287414352686616","-1.8818609513852587","16727.291666666668","31592.830769230768","1.8191034843209553","4.718305486516764","4.6468431998097515","-37.335056815670825","29.369918699186993","40.170940170940185","40.64539490110639"
Kesar Terminals & Infrastructure Ltd,KTIL,"Oil & Gas - Storage & Transportation","100.687467125","92.15","-4.549950544015821","-1.3292433537832282","14.28748604737692","61.18593668007697","7.757404795486601","2933.3333333333335","7540.8","-6.392360485244102","-4.737396598435568","-0.7736999498936221","35.13829421709276","45.252306022788915","83.01886792452831","17.639834894224272"
Comrade Appliances Ltd,COMRADE,"Household Appliances","100.65998915","133.7","-1.0339734121122641","17.492327926348096","50.05611672278338","-18.920557913887215","60","22208.333333333332","14307.692307692309","-2.876383353340545","14.084174681695757","34.99493072551284","-44.96820037687142","26.402393418100246","98.07407407407405",
Dutron Polymers Ltd,DUTRON,"Building Products - Pipes","100.59","167.65","-3.999999999999994","3.908598917618761","10.223537146614078","13.430311231393771","15.61119293078056","389.0416666666667","613.2","-5.842409941228275","0.5004456729664208","-4.837648850656464","-12.61733123159044","38.95019385624812","27.49049429657795","3.7223919582539233"
Pritish Nandy Communications Ltd,PNC,"Movies & TV Serials","100.473315","69.45","9.832995161542081","1.5586664742387042","23.138297872340434","70.63882063882063","-88.80452076589674","64883.875","92965.98461538462","7.9905852203138","-1.849486770413636","8.077111875069892","44.59117817583642","10.799136069114468","90.01367989056091","36.14106989560186"
Travels & Rentals Ltd,TRAVELS,,"100.30884148999999","89.54","21.51610145340552","55.054545454545455","55.04761904761906","55.04761904761906","-71.42857142857143",,,"19.67369151217724","51.646392209893115","39.986433050348516","28.999976584634847","0","71.36842105263159",
Kothari Industrial Corp Ltd,KOTIC,"Fertilizers & Agro Chemicals","100.219484715","23.59","10.247855100095322","53.687707641196","1148.1481481481483","1148.1481481481483","7.6923076923076925","2522.625","1773.546875","8.40544515886704","50.27955439654366","1133.0869621508778","1122.100505685164","0","1210.5555555555554",
Madhav Copper Ltd,MCL,"Metals - Copper","100.1840748","36.91","-2.664941785252267","0.9120171673819643","10.84084084084084","24.485666104553115","-5.4624647706892135","113402.20833333333","69594.04615384615","-4.507351726480548","-2.496136077270376","-4.220345156429701","-1.561976358431096","37.903007315090775","40.60952380952381",
One Global Service Provider Ltd,ONEGLOBAL,,"100.140845165","140.95","-1.7745302713987356","5.335820895522392","57.13489409141581","144.87491313412087","-73.16302343955755","10065.25","32241.553846153845","-3.6169402126270165","1.927667650870052","42.07370809414527","118.82727067113666","19.79425328130544","286.16438356164383","88.26247510166418"
Goel Food Products Ltd,GOEL,"Restaurants","100.066416","53.08","0","-22.590053959457485","101.06060606060603","53.41040462427745",,"1043.4782608695652","83887.5","-1.8424099412282808","-25.998207204109825","85.99942006333549","27.362762161293237","46.948003014318004","111.47410358565737",
Presstonic Engineering Ltd,PRESSTONIC,"Locomotive Engines & Rolling Stock","100.004553","129.75","25.932835820895516","23.853211009174313","-2.2598870056497176","-11.73469387755102","403.84615384615387","66600","48849.230769230766","24.090425879667237","20.445057764521973","-17.321073002920258","-37.78233634053523","61.84971098265897","43.92678868552411",
Yamini Investments Company Ltd,YAMNINV,"Asset Management & Custody Banks","99.888016","1.9","13.124999999999996","70.75471698113208","102.1276595744681","131.70731707317074","-69.51993298287827","4737667.541666667","3256102.5076923077","11.282590058771715","67.34656373647974","87.06647357719756","105.65967461018653","0","187.87878787878785","52.54752048338578"
Scoobee Day Garments (India) Ltd,SCOOBEEDAY,,"99.7245","73.87","2.7623522711092092","1.3481252633057268","-7.662499999999994","-25.981963927855702","63.48547717842324","3504.5833333333335","4450.169230769231","0.9199423298809284","-2.0600279813466136","-22.723685997270536","-52.029606390839916","43.42764315689725","17.253968253968253","5.24813625545657"
Ahmedabad Steel Craft Ltd,AHMDSTE,"Commodities Trading","99.66066","243.55","10.35120147874307","21.003293640739813","619.4977843426883","818.3634992458522","-87.17856858530372","6245.833333333333","4265.092307692307","8.508791537514789","17.595140396087473","604.4365983454178","792.315856782868","0","994.6067415730338","79.69208847855607"
Capfin India Ltd,CAPFIN,,"99.2475315","346.45","4.33046683046682","-3.917409135907233","-40.08128675198894","353.9439203354298","164.39232409381663","1605.5833333333333","1339.6615384615384","2.488056889238539","-7.325562380559573","-55.14247274925948","327.89627787244564","95.98787703853371","353.94392033542977","187.62430321122653"
Celebrity Fashions Ltd,CELEBRITY,"Apparel & Accessories","99.192337796","17.54","-1.291711517761025","11.557177615571767","16.544850498338857","-1.7366946778711612","5.0477954482553065","271087.3333333333","542209.5692307692","-3.1341214589893056","8.149024370919427","1.483664501068315","-27.78433714085537","36.54503990877993","21.805555555555543","20.16730181033639"
Crop Life Science Ltd,CLSL,"Agro Products","99.1549","57.85","2.8326180257510707","27.44680851063829","42.13759213759213","26.448087431693995","54.54545454545455","123833.33333333333","73846.15384615384","0.9902080845227899","24.038655265985952","27.076406140321588","0.40044496870978463","19.619706136560076","58.49315068493151",
Kontor Space Ltd,KONTOR,"Business Support Services","98.9418","160.1","-17.431192660550455","11.724137931034482","128.71428571428572","38.13632441760137","-77.27272727272727","19600","31458.46153846154","-19.273602601778734","8.315984686382142","113.65309971701518","12.088681954617162","24.953154278575894","168.3989941324392",
Nilachal Refractories Ltd,NILACHAL,"Cement","98.81411685","48.53","-1.000000000000004","-1.000000000000004","-41.26830448989471","18.192888455918165","266.9642857142857","702.1666666666666","882.1076923076923","-2.8424099412282846","-4.408153244652344","-56.32949048716525","-7.854754007066045","130.7850813929528","33.654640594877435","-0.334551175512976"
Mukesh Babu Financial Services Ltd,MUKESHB,"Diversified Financials","98.777653","141.7","-1.2148559527941687","-0.35014005602240894","15.203252032520316","17.107438016528917","-99.39090961328506","1349.4166666666667","4393.723076923077","-3.0572658940224495","-3.758293300674749","0.14206603524977446","-8.940204446455294","27.664079040225854","41.69999999999998","11.724672188851581"
Vasundhara Rasayans Ltd,VRL,"Pharmaceuticals","98.174598","308.9","-0.512984931067639","-12.665353222628765","59.762089475045244","60.09328841668825","140.26666666666668","5161.125","8359.307692307691","-2.35539487229592","-16.073506467281106","44.7009034777747","34.04564595370404","28.84428617675625","78.24581650317366","60.61422745129077"
Alstone Textiles (India) Ltd,ALSTONE,"Textiles","98.1596","0.77","-1.250000000000001","0","4.054054054054058","37.49999999999999","-4.182695345302341","11544600.791666666","17146707.046153847","-3.092409941228282","-3.40815324465234","-11.007131943216484","11.452357537015782","105.1948051948052","42.59259259259258",
Chowgule Steamships Ltd,CHOWGULSTM,"Logistics","97.996439075","26.99","1.1397058823529496","-6.745762711864401","58.764705882352935","86.13793103448275","-79.20034767492395","8026.75","11343.36923076923","-0.7027040588753313","-10.153915956516741","43.70351988508239","60.09028857149853","35.2723230826232","99.92592592592591","41.84727769709693"
Lykis Ltd,LYKISLTD,"FMCG - Personal Products","97.515155115","50.33","-4.341372912801478","22.908224076281286","1.8001618122977359","-20.047656870532176","-88.38053362126159","49482.041666666664","34572.584615384614","-6.183782854029759","19.500070831628946","-13.261024184972806","-46.09529933351639","64.15656666004372","27.417721518987335","18.161255765578677"
Mefcom Capital Markets Ltd,MEFCOMCAP,"Investment Banking & Brokerage","96.79437912","21.18","30.85714285714285","58.04002760524499","67.29857819905213","-14.35503437120906","852.487683230947","141229.45833333334","88306.86153846154","29.01473291591457","54.63187436059265","52.23739220178159","-40.40267683419327","22.521246458923507","104.6376811594203","60.31685776107929"
Tulive Developers Ltd,TULIVE,"Real Estate","96.68835","448.8","-1.7747516463891035","-27.476512279545084","1.837985023825737","156.01825442099258","333.3333333333333","127.125","52.75","-3.6171615876173844","-30.884665524197423","-13.223200973444804","129.97061195800836","152.49554367201426","161.69096209912536","11.743275589089874"
Vasudhagama Enterprises Ltd,VASUDHAGAM,,"96.517573712","21.98","27.449786975045658","-4.818181818181812","30.05917159763315","78.26439578264396","2452.4417236634827","422825.75","310882.0153846154","25.60737703381738","-8.226335062834153","14.997985600362608","52.216753319659745","72.4294813466788","150.9132420091324","-18.704331281037156"
Debock Industries Ltd,DIL,"Agricultural & Farm Machinery","96.502516195","5.93","-1.3289036544850363","-16.10169491525423","-22.987012987012992","-39.17948717948718","15.569828320954585","1233635.2083333333","972278.9692307692","-3.1713135957133174","-19.50984815990657","-38.04819898428353","-65.2271296424714","99.83136593591905","5.892857142857144",
Ambo Agritec Ltd,AMBOAGRI,"Packaged Foods & Meats","96.3943416","102.6","-5.000000000000005","28.249999999999993","290.85714285714283","241.99999999999997","-100","11500","14153.846153846154","-6.842409941228286","24.841846755347653","275.79595685987226","215.95235753701576","6.432748538011701","348.42657342657344",
LIC MF Nifty 8-13 yr G-Sec ETF,LICNETFGSC,"Debt","96.08053938","26.41","0.7238095238095287","1.3026819923371642","5.555555555555558","9.995835068721359","72.35236483477331","38637.791666666664","44882.415384615386","-1.1186004174187523","-2.105471252315176","-9.505630441714985","-16.051807394262852","5.90685346459674","14.329004329004324","5.909020190236092"
Porwal Auto Components Ltd,PORWAL,"Auto Parts","95.7038","63.38","-1.269349845201228","0.4567648448574565","26.582784102256845","70.78954459714365","-94.29070864393925","15302.875","26126.846153846152","-3.111759786429509","-2.9513883997948835","11.521598104986303","44.74190213415943","32.37614389397287","77.53501400560224","25.820450396868043"
Remi Edelstahl Tubulars Ltd,REMIEDEL,"Iron & Steel","95.4809856","86.94","3.5050823694356814","-0.24771985136808788","20.749999999999996","106.45927333175018","-65.22627737226277","3577.875","4167.861538461539","1.6626724282074006","-3.655873096020428","5.688814002729455","80.41163086876597","32.16011042097999","122.63764404609474","21.824580656046066"
Veeram Securities Ltd,VSL,"Precious Metals, Jewellery & Watches","95.38311437200001","12.61","14.81481481481482","30.786773090079834","43.94977168949771","39.64562569213732","-37.336913129158745","1360951.625","576696.6923076923","12.97240487358654","27.378619845427494","28.888585692227167","13.597983229153112","14.512291831879454","73.69146005509641","37.135011639923036"
Aplab Ltd,APLAB,"Electronic Equipments","95.1522","85.8","-4.93630573248408","-7.52378844877185","17.63092953112147","37.61026463512429","33.74000841396719","8124.208333333333","9321.307692307691","-6.7787156737123615","-10.93194169342419","2.5697435338509287","11.562622172140077","48.018648018648015","50.39439088518844","74.19139659411601"
IDBI Gold Exchange Traded Fund,LICMFGOLD,"Gold","95.11848704","6673.2","2.499349526302098","3.3487654320987654","11.717141278690166","23.326557013491033","-14.285714285714286","631.9166666666666","553.4615384615385","0.6569395850738171","-0.059387812553574726","-3.344044718580376","-2.7210854494931773","4.671671761673557","30.5654470749364","13.841797088269603"
Riddhi Corporate Services Ltd,RIDDHICORP,"IT Services & Consulting","94.793596","79.88","-0.037495313085865685","6.696905016008552","-25.24099204492279","-56.539717083786734","-35.55431131019037","23102.458333333332","17148.96923076923","-1.8799052543141466","3.2887517713562118","-40.30217804219333","-82.58735954677094","134.60190285428143","14.130590084297756","8.985946659601684"
Aimco Pesticides Ltd,AIMCOPEST,"Fertilizers & Agro Chemicals","94.77105357","98.9","0.10204081632652481","1.0715021636101298","-2.1276595744680766","-18.399339933993396","-79.90670972371726","8926.666666666666","15248.784615384615","-1.740369124901756","-2.33665108104221","-17.188845571738618","-44.4469823969776","46.61274014155712","11.123595505617988","-5.660304706095887"
Bombay Metrics Supply Chain Ltd,BMETRICS,"Logistics","94.7248296","153.85","8.052230685527745","5.7883522727272565","70.47091412742381","12.094717668488157","484.61538461538464","17933.333333333332","14332.307692307691","6.2098207442994635","2.3801990280749163","55.40972813015327","-13.952924794496054","52.486187845303874","107.90540540540539",
TPI India Ltd,TPINDIA,"Packaging","94.60556094","22.02","-7.57201646090535","-4.911092294665538","57.51072961373389","437.0731707317074","120.08781558726675","18100.291666666668","21329.415384615386","-9.41442640213363","-8.319245539317878","42.44954361646335","411.02552826872324","15.304268846503177","437.07317073170736",
Sakthi Finance Ltd,SAKTHIFIN,"Consumer Finance","94.5","81.59","-1.619240385760209","40.00338868180276","44.58621300726565","132.38393620051266","-76.97290652040286","28193.541666666668","17399.30769230769","-3.4616503269884897","36.59523543715042","29.525027009995107","106.33629373752845","27.160191199901938","154.96875","41.25177180456543"
Sunil Healthcare Ltd,SUNLOC,"Pharmaceuticals","94.3437","92","6.148571428571423","14.66666666666666","53.589315525876465","75.27148028195846","0.47333543704638686","7469.875","3950.7076923076925","4.306161487343142","11.258513422014321","38.52812952860592","49.223837818974246","13.043478260869556","87.56371049949033","29.561944475855718"
Daikaffil Chemicals India Ltd,DAIKAFFI,"Specialty Chemicals","94.29","157.15","-1.6257668711656477","2.1337579617834357","76.47389107243123","343.9265536723164","-81.40665918443696","4246.958333333333","9575.553846153845","-3.4681768123939287","-1.2743952828689045","61.41270507516069","317.8789112093322","25.103404390709507","352.88184438040344","48.10890063084974"
Ceejay Finance Ltd,CEEJAY,"Consumer Finance","94.16775","272.95","0.7751937984496124","16.227089852481008","39.224687579699044","88.24137931034481","163.87726638772665","3153.5833333333335","1911.7384615384615","-1.0672161427786684","12.818936607828668","24.163501582428502","62.1937368473606","25.370947059901084","101.1422254974208","25.067263893004288"
Restile Ceramics Ltd,RESTILE,"Building Products - Ceramics","94.151510962","9.58","21.243523316062173","85.34653465346534","178.48837209302326","112.41685144124169","276.32818185710005","45854.52631578947","28422.9","19.401113374833894","81.938381408813","163.42718609575272","86.36920897825748","2.5052192066805867","243.3691756272401","24.13562341354929"
SecMark Consultancy Ltd,SECMARK,"IT Services & Consulting","94.1451095","96.36","-1.8780333403671672","-8.011869436201776","9.251700680272105","22.751592356687897","475.7207890743551","4610.375","3320.1875","-3.720443281595448","-11.420022680854116","-5.809485316998437","-3.2960501062963132","50.84059775840597","35.05255781359495",
Prolife Industries Ltd,PROLIFE,"Commodity Chemicals","94.1228992","229.9","-4.166666666666667","11.894916078812935","-0.43308791684711995","-11.576923076923075","300","2428.5714285714284","2735.8490566037735","-6.009076607894948","8.486762834160595","-15.494273914117661","-37.62456553990729","46.82470639408438","22.941176470588243","56.29475697579727"
Kay Power and Paper Ltd,KAYPOWR,"Paper Products","94.01504","42.56","-5.85429314830875","5.902439024390248","-4.9363412999776655","432","-51.84577522559475","20135.416666666668","20218.53846153846","-7.696703089537031","2.494285779737908","-19.997527297248208","405.9523575370158","17.90413533834585","554.7692307692307","90.6439303543062"
Gujarat Poly Electronics Ltd,GUJARATPOLY,"Electronic Components","93.99015","109.93","-1.1821204285186564","11.168831168831169","68.14010400734172","109.27089282314869","-27.039817232375977","4141.083333333333","6489.430769230769","-3.0245303697469375","7.760677924178829","53.07891801007118","83.22325036016447","15.073228418084227","125.26639344262298","50.4735866144463"
Tayo Rolls Ltd,TATAYODOGA,"Iron & Steel","93.76442403","91.38","-0.8268958764008171","-0.2626107889265728","-1.2214895686952865","7.569158328428479","-3.6336392582880688","5832.375","7662.169230769231","-2.669305817629098","-3.670764033578913","-16.282675565965828","-18.478484134555732","29.66732326548478","13.234200743494418","30.277806481255997"
Silgo Retail Ltd,SILGO,"Precious Metals, Jewellery & Watches","93.297869288","50.44","23.050026896180743","31.163990825688064","97.80392156862744","224.22405876951328","1443.9928932873129","406736.5416666667","234724.35384615386","21.207616954952464","27.755837581035724","82.7427355713569","198.17641630652906","5.967486122125298","247.17797443461157",
Shree Krishna Infrastructure Ltd,SKIFL,"Real Estate","93.17","84.7","3.418803418803415","10.718954248366016","5.8750000000000036","66.07843137254903","-100","9772.727272727272","7666.666666666667","1.5763934775751343","7.310801003713676","-9.186185997270538","40.03078890956482","21.050767414403772","66.07843137254903","68.6934981502174"
Welcast Steels Ltd,ZWELCAST,"Metals - Diversified","92.9800577","1457","0.6085122566815305","-1.0238095238095206","-7.019783024888322","80.38875820230282","10.574018126888218","422.6666666666667","998.8923076923077","-1.2338976845467502","-4.431962768461861","-22.080969022158865","54.34111573931861","27.786547700754973","89.34372969460689","23.168396236375123"
CMX Holdings Ltd,SIELFNS,"Specialized Finance","92.90532888","81.9","5.036153748572877","4.942965779467669","491.33574007220227","271.42857142857144","-73.05725971370143","9692.625","14869.307692307691","3.193743807344596","1.534812534815329","476.27455407493176","245.38092896558723","10.525030525030509","697.4683544303798","87.22626808889473"
Minal Industries Ltd,MINALIND,"Precious Metals, Jewellery & Watches","92.8799146","4.84","-2.3904382470119367","0.2044989775051263","-6.923076923076929","18.048780487804887","95.91711961085991","64486.666666666664","96145.06153846154","-4.232848188240218","-3.203654267147214","-21.98426292034747","-7.998861975179324","34.91735537190084","25.06459948320412",
Sharika Enterprises Ltd,SHARIKA,"Construction & Engineering","92.8352","21.44","0.5901044030866954","4.282352941176471","113.54581673306777","229.33947772657453","-71.95187083162294","322275.6666666667","245636.87692307692","-1.2523055381415853","0.8741996965241312","98.48463073579723","203.29183526359031","51.49253731343282","291.95612431444243","21.492075799066555"
Baba Food Processing (India) Ltd,BABAFP,"Agro Products","92.815601055","56.85","5.633802816901408","9.223300970873787","-4.373423044575275","-21.260387811634352","500","19933.333333333332","21120","3.791392875673127","5.815147726221447","-19.434609041845818","-47.30803027461856","41.95250659630607","17.94605809128631",
Tera Software Ltd,TERASOFT,"IT Services & Consulting","92.56285125","73.98","4.60038450975008","-0.41835534056738555","48.25651302605211","76.7741935483871","1029.6689456639078","23334.916666666668","131424.92307692306","2.7579745685217993","-3.8265085852197256","33.19532702878157","50.72655108540289","38.550959718842925","86.58259773013872","21.71018192540737"
Keerthi Industries Ltd,KEERTHI,"Cement","92.39290545","115.25","0","5.405405405405405","-0.21645021645021645","-14.78743068391867","-86.12637362637362","1145.6666666666667","1404.1384615384616","-1.8424099412282808","1.997252160753065","-15.277636213720758","-40.83507314690288","31.887201735357927","12.769080234833652","14.368158364904193"
United Cotfab Ltd,COTFAB,"Textiles","92.1384","53.6","1.4705882352941255","-13.08455361360415","-31.936507936507937","-31.936507936507937","-75","20416.666666666668",,"-0.3718217059341553","-16.49270685825649","-46.99769393377848","-57.98415039949215","55.597014925373145","2.48565965583174",
Filtra Consultants and Engineers Ltd,FILTRA,"Trading Companies & Distributors","92.0976","84","1.481481481481485","-6.271379703534778","64.70588235294117","162.35652377606","200","11583.333333333334","15230.76923076923","-0.3609284597467959","-9.679532948187118","49.64469635567063","136.30888131307577","37.73809523809524","202.7027027027027","71.04536790142653"
Murae Organisor Ltd,MURAE,"Pharmaceuticals","92.018733312","1.32","-5.594405594405584","8.000000000000007","-28.26086956521739","30.6930693069307","4.405836707689439","1223055.5416666667","1102096.1230769232","-7.436815535633865","4.591846755347667","-43.32205556248793","4.645426843946488","134.84848484848487","46.66666666666668","-19.429640692187622"
Joindre Capital Services Ltd,JOINDRE,"Investment Banking & Brokerage","91.8049121","66.35","2.0530105714723508","22.512414934706644","54.01578458681522","80.00542593597395","-87.53615790369236","17989.833333333332","13924.138461538461","0.21060063024406994","19.104261690054305","38.95459858954468","53.95778347298973","7.611152976639057","103.52760736196318","33.3251478045423"
Ambar Protein Industries Ltd,AMBARPIL,"Agro Products","91.74125","159.55","-0.15625","3.2643826761473895","7.080536912751685","-20.224999999999994","-66.32274040445728","2574.3333333333335","1457.8307692307692","-1.9986599412282808","-0.14377056850495062","-7.9806490845188565","-46.27264246298421","31.62018176120338","21.70099160945844","86.87867821776179"
Kaizen Agro Infrabuild Ltd,KAIZENAGRO,"Construction & Engineering","91.2614262","17.75","2.367531003382197","-11.024007839294464","14.590058102001288","59.69750889679714","-6.8770317229010205","20457.791666666668","28577.33846153846","0.525121062153916","-14.432161083946804","-0.47112789526925347","33.64986643381293","39.09859154929578","74.36149312377212","11.177374400219598"
Madhucon Projects Ltd,MADHUCON,"Construction & Engineering","91.21054584","12.36","-14.327272727272732","-6.135458167330688","77.84172661870502","137.69230769230768","50.25008180245875","93633.75","116135.03076923077","-16.16968266850101","-9.543611411983028","62.78054062143448","111.64466522932346","58.98058252427183",,"21.59426826884654"
Futuristic Solutions Ltd,FUTSOL,"Diversified Financials","91.066621665","86.95","-0.9009009009008977","-4.295812941816207","-33.62595419847328","42.30769230769231","1588.3333333333333","705.7916666666666","957.9692307692308","-2.7433108421291785","-7.703966186468547","-48.68714019574382","16.260049844708096","51.81138585393905","73.10372287477604","15.337888755895968"
Kemistar Corporation Ltd,KEMISTAR,"Commodity Chemicals","91.02459168","84.6","-8.58050847457628","12.077922077922075","100.95011876484558","81.93548387096773","60.15424164524421","12230","27008.246153846154","-10.422918415804562","8.669768833269735","85.88893276757504","55.887841407983515","25.70921985815604","132.99366565684383","16.751145735902085"
Mirae Asset S&P 500 Top 50 ETF,MASPTOP50,"Equity","90.884969692","43.24","2.2573888759599696","0.7105202842081025","12.282524019735146","31.508515815085154","-14.43501499256337","225283.41666666666","206936.52307692307","0.4149789347316888","-2.6976329604442375","-2.7786619775353962","5.460873352100943","8.464384828862158","40.572171651495445",
Raminfo Ltd,RAMINFO,"Software Services","90.8112786","120.4","-3.952095808383236","4.517810599478716","-16.99413995174078","20.27972027972029","107.94209702660407","24109.458333333332","20950.507692307692","-5.794505749611517","1.1096573548263762","-32.05532594901132","-5.76792218326392","40.4485049833887","31.945205479452056","25.776356381408362"
Manoj Ceramic Ltd,MCPL,"Building Products","90.79893","108.95","-2.875000000000002","9.952830188679243","0.8796296296296323","39.85879332477534","214.28571428571428","9000","7630.7692307692305","-4.717409941228283","6.544676944026904","-14.18155636764091","13.81115086179113","52.36346948141348","49.04240766073873",
Aro Granite Industries Ltd,AROGRANITE,"Building Products - Granite","90.5913","59.21","2.9728344438749392","4.273356401384094","23.74085684430512","2.795138888888888","19.713702283713953","121870.70833333333","100170.46153846153","1.1304245026466584","0.8652031567317535","8.67967084703458","-23.25250357409532","17.04104036480323","44.063260340632596","6.117858439743995"
Le Lavoir Ltd,LELAVOIR,,"90.5742","279.55","-7.367353835755308","26.546629732225313","197.39361702127658","179.85784362799083","-83.65218546565697","7847.125","6053.446153846154","-9.20976377698359","23.138476487572973","182.33243102400604","153.81020116500662","7.494187086388826","254.53392517438175","74.65708595026213"
Banas Finance Ltd,BANASFN,"Specialized Finance","90.47344973","10.1","-1.1605415860734933","11.693989071038255","-9.335727109515268","-16.67235061252875","39.88303554982502","118798.16666666667","150517.04615384617","-3.002951527301774","8.285835826385915","-24.39691310678581","-42.71999307551296","86.39515773439692","14.512471655328785","12.031037549520708"
Krypton Industries Ltd,KRYPTONQ,"Tires & Rubber","90.43144089","61.53","7.807017543859654","13.355469470577388","84.55308938212357","154.46650124069478","-49.746535991889154","19390.291666666668","21476.138461538463","5.964607602631373","9.947316225925048","69.49190338485303","128.41885877771057","7.671054770030872","193.00000000000003","34.6912829973375"
Karma Energy Ltd,KARMAENG,"Renewable Energy","90.41890917","78.15","-2.4099378881987548","-5.6222969726093135","28.219852337981955","80.69364161849713","-13.452822414503503","9410.583333333334","31765.36923076923","-4.252347829427036","-9.030450217261654","13.158666340711413","54.64599915551291","34.484964811260376",,"49.974820746284806"
Makers Laboratories Ltd,MAKERSL,"Pharmaceuticals","90.2757528","153","1.172638436482092","-7.806470762837624","26.65562913907285","42.590866728797764","-67.8622668579627","3792.2083333333335","8653.676923076922","-0.6697715047461887","-11.214624007489965","11.594443141802309","16.543224265813553","15.359477124182996","51.48514851485149","32.61618179200192"
Acme Resources Ltd,ACME,"Diversified Financials","90.258464","35.06","-6.80041688379364","-16.032863849765253","-2.9346622369878053","37.436299490395925","-84.91484184914842","1219.5833333333333","4233.907692307693","-8.64282682502192","-19.441017094417592","-17.995848234258347","11.388657027411714","118.14033086138048","59.29123125851885","24.866513474249242"
Krishna Ventures Ltd,KRISHNA,"Real Estate","89.8884","83.23","0.9103046486224057","-1.023809523809523","4.429109159347554","12.351511879049683","-38.00544730777289","10581.291666666666","26175.73846153846","-0.9321052926058752","-4.431962768461863","-10.632076837922988","-13.696130583934528","31.142616844887662","64.29135412554285","40.136683361757534"
F Mec International Financial Services Ltd,FMEC,"Consumer Finance","89.824640336","101.02","7.621121393576484","-2.128712871287134","-7.406049495875342","86.86644469108396","105.70652173913044","4890.5","2110.0307692307692","5.778711452348203","-5.536866115939475","-22.467235493145886","60.81880222809974","20.768164719857452","94.45620789220402","99.458007895462"
Service Care Ltd,SERVICE,"Employment Services","89.803285","78.1","-3.888888888888896","15.333333333333327","26.99186991869918","24.959999999999994","150","53250","44440.67796610169","-5.731298830117177","11.925180088680987","11.930683921428638","-1.087642462984217","11.267605633802823","58.578680203045664",
SVP Global Textiles Ltd,SVPGLOB,"Textiles","89.6885","7.09","-1.3793103448275814","-2.054794520547938","-0.839160839160846","-20.3370786516854","-69.86720790925298","113617.625","167593.56923076924","-3.221720286055862","-5.462947765200278","-15.900346836431387","-46.38472111466961","53.73765867418901","22.241379310344822",
Luharuka Media & Infra Ltd,LUHARUKA,"Real Estate","89.40888","4.77","-9.158878504672884","-1.619433198380568","34.690082644628085","41.44065957908438","-51.12791545189504","215067.66666666666","465232.3067599069","-11.001288445901166","-5.0275864430329085","19.628896647357543","15.393017116100172","28.578002761159695","61.04249011857705","69.78831606996667"
Gujarat Hotels Ltd,GUJHOTE,"Hotels, Resorts & Cruise Lines","89.385354","236","3.149779735682822","3.2407407407407383","33.78684807256235","52.99837925445705","410.12145748987854","1581.125","4810.3538461538465","1.307369794454541","-0.1674125039116019","18.725662075291808","26.95073679147284","10.593220338983045","61.53319644079398","18.243493423933476"
Mahickra Chemicals Ltd,MAHICKRA,"Specialty Chemicals","89.34376","110","8.910891089108912","5.718404613166749","-12.698412698412698","36.98630136986302","-50","2859.375","15216.666666666666","7.068481147880631","2.310251368514409","-27.759598695683238","10.93865890687881","44.86363636363635","38.888888888888886","13.6953817674208"
GACM Technologies Ltd,GATECH,"Stock Exchanges & Ratings","89.155208934","1.31","-21.875000000000004","0","12.530345471521926","32.10084033613445","-61.64021259603278","30826790.375","12633414.197931478","-23.717409941228283","-3.40815324465234","-2.5308405257486157","6.053197873150243","716.2407345945348","51.91596638655462","15.161796577522836"
Nrb Industrial Bearings Ltd,NIBL,"Industrial Machinery","88.99917745","36.73","-3.1321040666835107","-5.75079872204472","21.021416803953855","21.021416803953855","84.16360880663689","112370.625","109747.63076923077","-4.974514007911791","-9.15895196669706","5.960230806683313","-5.026225659030356","38.85107541519195","42.640776699029104","40.32770775826891"
Agro Phos (India) Ltd,AGROPHOS,"Fertilizers & Agro Chemicals","88.94254250499999","43.87","-4.164849542084598","-0.9019165727170204","10.087829360100367","17.456492637215515","-17.420496302681123","65094","127831.81538461539","-6.007259483312879","-4.31006981736936","-4.973356637170175","-8.591149825768696","49.874629587417374","32.93939393939394","-14.118344323247655"
Pressure Sensitive Systems (India) Ltd,PRESSURS,"Electrical Components & Equipments","88.868838","5.99","-3.924646781789639","-8.656716417910449","-33.51831298557158","-22.308690012970164","102.77485145134224","795236.4166666666","907157.8153846153","-5.7670567230179195","-12.064869662562788","-48.579498982842125","-48.356332475954375","117.02838063439063","2.7444253859348233","49.57787776098439"
